"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"SnoopyStyle","14 April 2023","Scott Lang (Paul Rudd) has been basking in his Avengers fame. Unbeknownst to him, his daughter Cassie (Kathryn Newton) has been working with Hope (Evangeline Lilly) and Hank (Michael Douglas) to explore the Quantum Realm. They all get pulled down into the realm. Janet (Michelle Pfeiffer) had hidden her lost time there spent with supervillain Kang The Conqueror (Jonathan Majors).Critical response seems to be middling or worst. I am more in the middling camp. I still really like Scott Lang and Paul Rudd's humor. He remains the best of this section of the MCU. One does question whether he is the one to introduce the big bad of Phase 4. He is the comic relief. He shouldn't lead the universe. I think that it should be Loki. His TV show is what introduced Kang anyways and he could be the unlikely heroic lead. The MCU is becoming unbalanced as the TV shows are overshadowing its supposed superior theatrical releases.As a movie, this feels trapped in the CGI strange world of superhero green screen. It's too chaotic at times. Most of it is super CGI. Kathryn Newton is the new hottie which is a strange thing to say. I miss the baby-faced cutie of the original Cassie. I don't like Janet in this one. Michelle Pfeiffer is stuck in playing the troublesome character. After some time, I realized that she needs to be separated from Hank. They could be arguing over the experiment when it goes off. She is just set up wrong. At the end of the day, this is a pretty simple story and it's the modern-day standard for the superhero movie. It needs more of Ant-Man's humor. He's forced to introduce the next big bad of the new phase which shouldn't be his job.","4/10"
"SnoopyStyle","2 February 2024","Adam Clay (Jason Statham) is the beekeeper. Secretly, he's a retired super-assassin from an unrestricted government program. His friend Eloise Parker gets taken by a call center scam team and commits suicide. He decides to track down and take out the entire organization. He is pursued by Eloise's daughter FBI Agent Verona Parker (Emmy Raver-Lampman). The scam organization is led by Derek Danforth (Josh Hutcherson) and protected by former CIA director Wallace Westwyld (Jeremy Irons).This is like a less serious Death Wish or lesser John Wick. Statham is doing Statham. It would be better to have Verona join Adam Clay in a buddy action thriller. I get the idea of uncovering the program and choosing the morality of the situation. She feels underused when her character starts so strongly. This is slight fun. It had the potential to start another action thriller franchise, but that's unlikely now.","2/10"
"SnoopyStyle","2 May 2018","Caesar (Andy Serkis) leads his ape society in the forest. They are under constant attack by soldiers commanded by The Colonel (Woody Harrelson) with Koba's surviving ape supporters serving as donkeys. The Simian flu is infecting humans turning them mute and mentally devolved. Caesar leads a team to follow The Colonel. They are joined by a mute girl and a zoo monkey called Bad Ape.There is amazing CGI work here with the ape characters. They are near perfect. This is a pretty dark episode in the Apes franchise. I like the darkness but there are some issues with the story. I don't buy any reason for Caesar to leave behind his tribe. It could only be revenge and I don't like it. I don't buy all the ape prisoners either. It seems more likely that most if not all of them would be murdered by the soldiers. I don't see them taking prisoners. When the enemy soldiers arrived in front of the compound, there was one moment of greatness that almost came to being. I wish that the enemy army is made up of apes. That would be an amazing reveal like the original's Statue of Liberty. It gets buried and the opportunity is lost. Bad Ape is an unexpected and great turn. Despite some great work, I have some issues.","3/10"
"SnoopyStyle","22 August 2023","Miles Morales and Gwen Stacy are back as they continue their adventures across the multiverse. There are more Spider-people in a whole multiverse organization of Spider-people. Miles is battling a not-so-super villain The Spot.This is a sequel to the animated Spider-Man: Into the Spider-Verse (2018). It's a great follow-up to a great movie. Both have the great animated energy and fun comedy. It's a great continuation and expansion of this multiverse. The teens are a little older and their romance is getting deeper. There are interesting villains. If you love the first one, you'll love second one.","10/10"
"SnoopyStyle","27 April 2019","Hawkeye loses his family with the snap. Tony Stark and Nebula are stranded in space. They are rescued by Captain Marvel. What remains of the Avengers set off to confront Thanos only to find that he had already destroyed the Stones. Five years later, Scott Lang escapes from the quantum realm. He is shocked by the new world order and comes up with an idea to save everyone, a Time Heist.This is the 22nd film in the MCU. The best aspect is that it pulls together the whole series of movies and fulfill many of their emotional storylines. Iron Man, Thor, Captain America, Black Widow, Hawkeye, Ant-Man, and Nebula all get some powerful personal stories. Thor is doing a funny ""The Dude"" Lebowski. Iron Man is his family. Captain America finally gets his love. Hawkeye becomes vengeance. There are some other aspects that I would alter with the Infinity Gauntlet.For Ant-Man, Paul Rudd's comedic takes diminishes his pain from losing Hope. He's not quite as broken as Hawkeye. His lost keeps conflicting with his humor. Black Widow's fight with Hawkeye lasts too long. Sometimes, less is more and doing fewer reversals would add power to each turn. Nebula's final confrontation with herself needs some better work. She needs to have a talk with herself or do an Indiana Jones and shot right away. She could give a punchline like ""I don't like how she looks"". The movie yadayada a lot about time travel. The only explanation is that it's not any of those movies. It's a funny line but it's basically saying that it has no rules. Then the characters say that there are rules. I don't begrudge the MCU for yadayadaing the rules because that could get real complicate. Finally, this MCU ends like many MCU movies, with a chaotic massive final battle. I'd prefer cutting that back and the female Avengers assemble is a little too convenient. Just have two other women. That's enough. It becomes fan service. Overall, the emotional resolutions are great. The recalls to the other movies are satisfying. The story works for the most part. In a franchise that is sure to keep going to infinity, this is a great rest stop to say a few goodbyes.","8/10"
"SnoopyStyle","31 August 2023","It's the last days of WWII in Europe. Indiana Jones (Harrison Ford) and Basil Shaw (Toby Jones) are trying to steal artifacts from the Nazis. Nazi scientist Dr. Voller (Mads Mikkelsen) discovers Archimedes' Dial amongst all the fake relics. It's years later while America celebrates the moon landing. A tired Indy is retiring from teaching. Basil's daughter Helena (Phoebe Waller-Bridge) shows up looking for the Dial.One thing I don't like is the over-reliance on CG. The de-aged Indy is fine with me. There's no other way to do that opening. They can shoot the back of his head for only so long. The tech has improved to a point of acceptable. The bigger problem is the non-stop use of CG. I'm not a troglodyte. Tech moves on but it doesn't have to be that obvious and in your face. A bit of real world filming would go a long way. Stunts are more thrilling. Vistas are more epic. Everything is more real.As for Phoebe Waller-Bridge, at least she's not Kate Capshaw. I can see why they picked her, but she comes with some baggage. First, she has her sarcastic smirk which works really well in a sarcastic TV comedy. It doesn't work when Indy constantly tells her that they're Nazis. She keeps smirking at him for one of two possibilities. She doesn't believe him or she doesn't care. Neither is appealing for the character. We need to love her like we love Marion. I don't see that happening. If they picked the right actress, Helena could conceivably continue the franchise after trying to do that for Mutt. I don't see that happening either.This is a fine send-off for a beloved cinematic character. It's far from the best of the franchise, but there is nothing outright bad in this movie. It has its big action although they are all CG. Harrison is still Indy. He's having his adventures. There is a wrap-up to his personal story. There is no need to fear a return to the silly Crystal Skull or a screaming Kate Capshaw. This is fine.","6/10"
"SnoopyStyle","9 November 2013","Director Ang Lee adapts the interesting Yann Martel novel. Considering all the big name directors previously attached to the project, he does an admirable job bringing this unfilmable movie to the big screen.Pi Patel lives his childhood in Pondicherry, India with his zoo owning family. Eventually they had to sell their animals to the west, and move to Canada. They travel on a Japanese freighter with the animals. The ship sinks and Pi gets to a lifeboat with a menagerie of animals including a Bengal tiger named Richard Parker.Much has been said of the great CG animals. I don't need to add more to that. The lifeboat scenes look great. Ang Lee has filmed the unfilmable. I do wish the island be more otherworldly to clue in the unrealism of the story. And the island had a more religious overtone in the book which is missing here.I also wish they filmed the real lifeboat with the people characters. A visual depiction would be much more dramatic. The violence could be cut out if they needed to keep the PG rating. In fact the ratings might be why they decided to reduce that section to a simple narration.","10/10"
"snoozejonc","2 September 2023","Indy searches for the Archimedes Dial.Like all good Indiana Jones films it starts with a thrilling action sequence and I think this one is almost up there with the best.As the plot shifts in time it plausibly shows the titular character in a place he would likely be at the twilight of his years. It achieves this with mixture of poignant moments and a moving performance from Harrison Ford. I think scenes relating to these themes are the strongest aspect of the film.Ford's delivery of one speech that references his son and marriage is for me the outstanding piece of acting in the movie. Plus the contrasting scenes of Indy at the start and finish of the 60s period is very memorable and at some points emotional.First and foremost it is an action adventure driven by a traditional macguffin search. The nature of the artefact is clever from a thematic perspective, but the adventure itself is mostly forgettable. It allows producers to fill the action quotas, tick nostalgia boxes, and introduce new characters.I think when the artefact is finally used, there feels like a big rush to end the movie in a place where there could have been a more interesting adventure. I personally would have excised earlier scenes and characters to make room for this to be expanded upon. Did it need so many chases? Did it need the underwater scenes? Did it need a certain cameo? Did it need the teenage sidekick? For me this clutters up something that could potentially have been more interesting.My expectations were low going into it, but admit to being pleasantly surprised how well certain aspects are realised. However, I think any film featuring the famous whip and fedora will always be unfavourably compared to the original trilogy, unless it stands out from its contemporaries as they did. It begs the question, if you cannot do it to this standard, why do it at all? The answer to this is 'profit' and even though it doesn't sit quite right with me, at least it is better than 'The a kingdom of the Crystal Skull'.","6/10"
"Snowraven69","2 September 2019","The dumbing down of Hulk and ruining his character by turning him into an utter wimp, turning Thor into a bumbling drunkard, really? Well done Disney on ruining yet another couple of hero's characters (See Luke Skywalker and Yoda in Disney's Last Jedi for extra confirmation of this) That's all I've got to say about this movie.","10/10"
"socrates99","2 December 2012","I bought the book when it was first being touted as a literary gem but then decided not to read it, so I have nothing to gauge how well Ang Lee did in interpreting the book. That said, this is one of the most endearing movies I've ever seen.My first thought having just seen it was, thank God some studio didn't get a hold of it first to do an American take on the book. This movie so deserves and demands its setting and foreign lead actors. I admit I probably would have enjoyed one of our better young leads in the role of Pi, but I'm much better off having grappled with the Indian chosen by Lee who, for some reason, populates this movie with everything from Mexicans, Indians, Japanese and Anglos to tigers, hyenas, orangutans and zebras, but not one Chinese person. I thought that a little odd but perhaps the books that way too.I saw the 2D version mainly because I was expecting some exploration of the god issue, but I was mostly disappointed in that. The talk of religion is very brief and not very interesting. What was interesting is the survival story and the boy's relationships with wild animals.I had no idea whether for the most part I was watching a real tiger or not. Let's just say that if Lee had to wait for the tiger to do everything he does in this movie, he by rights should still be out there filming. Someone with a real love for animals and an eye for their behavior clearly had a hand in making these scenes look real. And then there are the shots at sea. The sea rises in great swells and you would think Pi is actually in a lifeboat in the middle of the Pacific being carelessly tossed around by a violent storm; it's truly masterful, unprecedented filmmaking.Even my wife who is no friend to animals thought the movie went by quickly and was happy to have seen it.","10/10"
"somekidzenvy","6 June 2023","I loved this movie. It was so well written and have just about everyone shining. It takes a complicated concept like the multiverse and actually tells it in a way anyone can understand and actually explore different types of universes.Gwen is shown struggling, vulnerable, yet still strong and confident. Miles isn't a side show in his own movie either even though we finally see Miguel take stage. They set this up for a sequel and I was honestly ready for another 2 hours when this ended.Just like the first movie, the soundtrack goes with the scenes and add to the feel. I grew up in NYC, and this really took me back. BRAVO!!","10/10"
"somenathburnwal-09156","7 June 2022","One of the best movie i had the pleasure to watch during the pandemic. The movie shows the backstory of planet Vegeta and its subsequent destruction by that damned Lizard (Frieza). And the animations were too good, clearly the artists took their time to make a masterpiece and the revelation of GOGETA in a canon in DB franchise, my favourite of the two fusions just made the movie my favourite action anime movie.","10/10"
"sophiakjaer","10 March 2022","THE STORY IS VERY WELL BUILT
THE CHEMISTRY OF THE CHARACTERS IS GREATCGI IS GOODTHE PERFORMANCE IS GOODIT WAS A GREAT LAST CHAPTER AFTER THIS FILMuDIDN'T WATCH ANYTHING ABOUT MARVEL BECAUSE NOW IT JUST MAKES GARBAGE.","6/10"
"SoumikBanerjee1996","19 April 2023","I think they named it wrong; the film title should have been Kang: The Caged Conqueror, The King of Multiverse, or something like that. Why am I saying that? Well, for starters, the story's been written and narrated like a prologue, more like an introduction to the freshest super villain of the Marvel Cinematic Universe than a movie that is solely based on Ant-Man and his heroic adventures.I would go as far as to say that the entire family of Lang was treated like supporting members of the cast, that too in their own franchise, as the narrative was too invested in giving Kang all the limelight; he has got more cool scenes to act in, he's been lent stronger dialogues, and because of all that in the end he turned out to be a character with maturity and a certain level of depth with a clear goal and purpose unlike Ant-Man or any of his kith and kin.Now, is that good or bad? Actually, it's both.On one hand, Ant-Man has been treated like a trivial addition rather than lead protagonist, but on the other hand, we've got ourselves a great new villain who stands firm and could hold his own. Suffice to say, Jonathan Majors played his part with enough conviction, and I hope and I wish the writers will give his character a fitting resolution by the time he gets his closure and his chapter comes to an end.","7/10"
"SoumikBanerjee1996","4 September 2023","Indiana Jones movies were not always about the action or the grandeur, and they also showcased significant character dynamics, convincing comedic punches and, most importantly, the quirky, over-the-top nature imbued deeply in their expositions.All the things that this newer reboot/expansion has missed out on.Now, many might argue that modern-day filmmaking necessitates a modern-day approach and new-age sensibilities, and I could have agreed to that had it not been a part of a widely celebrated franchise!When you think of an expansion, taking the reins of a beloved series, you're obliged to give the audience a fan service. There's only so much room available for amendments. I like James Mangold as a director and adored some of his previous works (Logan, Ford vs. Ferrari). I do believe he's a capable filmmaker, but he hadn't done justice here.The kind of comedy that I treasured during my visits to the previous entries of the series was nowhere to be found. Phoebe Waller-Bridge seemed like a misfit in this universe, and as if that wasn't bad enough, the pacing was also horrendous. The 150 minutes of runtime occasionally wears you down; you would feel the stretch of time, and that's not a good indication.The only positives to take away from this film are the barrage of action blocks and Mr. Jones himself. I've always cheered for Mr. Ford in this character, and I genuinely believe he was born to play this role, and he does play it effortlessly every time. This was no exception. It's such a pleasure to watch him play this character.We will miss you, Indy!","4/10"
"southdavid","10 June 2023","I really loved ""into the Spiderverse"" and so this sequel is one that I've been looking forward to for a while. I'm so happy that it doesn't disappoint and even manages to improve on almost every aspect from the first.Gwen Stacy (Hailee Steinfeld) is invited to join ""The Spider Society"" after helping Spiderman 2099 (Oscar Isaac) and Jessica Drew (Issa Rae) defeat a Renaissance variant Vulture (Jorma Tacccone) in her world. The Spider Society jump between universes fixing anomalies. Months later, she comes back to Miles Morales' (Shameik Moore) world, tracking The Spot (Jason Schwartzman) a villain able to utilise holes in space to commit crimes. Though specifically told not to, she makes contact with Miles and drags him to another universe with disastrous consequences.It's a great story. Clever and well thought through and allowing for great deal of both humour and pathos. There are hundreds of Spiderman variants in the film, most are played for laughs and can have little more than a few seconds screentime, but some are key, such as Hobie - The Spider-Punk variant from England voiced by Daniel Kaluuya or Spiderman India voice by Karan Soni. The main variants from the last film don't really re-appear, until the very end of the movie - with the exception of Peter B Parker - voiced again by Jake Johnson.But visually the film is a step up too, something that I wouldn't have thought possible. The blending of various different animation styles is amazingly well done. How the interactions between these characters work is staggering. It's a genuine joy to just to look at something that this much effort has gone into and is this dynamic.I can't imagine for a second that this won't be very close to my best film of the year, come December. It's certainly the one to beat.","9/10"
"southdavid","16 July 2023","Hitting a franchise again, 15 years after the last, unloved, film in it was released and 34 after the last good one, is a really tricky prospect. I didn't dislike ""Dial of Destiny"" but to say that it's the most expensive film in the franchise, it feels like the cheapest.Having come into contact with The Antikythera, Archimedies' legendary tool, at the end of the second World War, aging Professor, Indiana Jones (Harrison Ford) is dragged into a quest to recover the other half of it by Helena Shaw (Phoebe Waller-Bridge) the daughter of an old associate. Also after the device is Juergen Voller (Mads Mikkelsen) a Nazi scientist who came to America as part of Operation Paperclip and is helping the US to win the space race. Jones quickly comes to learn that although Shaw is an archaeologist, her inspiration in chasing the dial is not altruistic.I do think, one thing that instantly worked against this film was the opening 25 minutes using the de-aging process on Ford for an action sequence in the closing moments of WW2. Despite the gargantuan amount of money they appear to have spent to achieve it, it's never that convincing and every time they gave us a close up, all I saw was the effect and it completely took me out of the film. Fortunately, that mostly goes away after we get to 1969 (apart from digital replacement of stuntmen, which again never worked). From there, the action scenes are OK, but they're a little below par relative to what you'd see in a ""John Wick"", or a ""Fast and Furious"" film.I liked Phoebe Waller-Bridge in this. She's definitely not the 'shrew' character that aspects of the internet feared she would be. Harrison Ford is great as always and is one of the last few true movie stars. I understand why Mikkelsen and the creative team moved away from screaming Nazi stereotype for the villain, but it does leave both him, and his team, as rather lifeless antagonists. Spoiler free, but I didn't mind the third act 'twist' I suppose. The principles at play are no less fantastical than 'magic god box' or 'Jesus cup'. The film though is surprisingly gore/horror free given how wild the franchise has been in the past.Overall, I'd describe the film as ""not bad"" rather than ""good"". Better than ""Crystal Skull"" but destined for a lot less cultural impact. A low-key end for an iconic character.","6/10"
"southdavid","24 January 2024","I'm not the world biggest fan of this sort of midbudget action film, the ones that seem to end up on the streaming services rather than the big screen these days and whilst ""The Beekeeper"" isn't great it's unintentionally hilarious dialogue, and some decent turns in the support cast elevate it slightly above those.When his landlady Eloise (Phylicia Rashad) takes her own life, after her life savings are stolen from her by a cybercrime syndicate, Adam Clay (Jason Statham) sets out to avenge her. Clay though is not just an ordinary vigilante, he was once a Beekeeper, a member of a special government project, highly trained and given autonomy to make his own decisions about how to progress a situation. As Clay kills his way up the foodchain, chased by Eloise's FBI agent daughter Verona (Emmy Raver-Lampman), Clay comes to learn that the syndicate have ties to government agencies, that have the resources to mount a defence against his onslaught.So, all of the good work in this is done by supporting characters, particularly Raver-Lampman, so good in ""The Umbrella Academy"", and her partner in this, played by Bobby Naderi. Their scenes together elevate the film somewhat. Josh Hutchison is having a good time too, as a higher up douchebag who believes, and with some reason, that he's untouchable. One of the problems though is that Statham's character is pretty lifeless. He's proved in other films he's capable of being charismatic but here he just waffles on about Bees every chance he gets, which becomes hilarious the further you get into the film and the more frequently it happens. You can only mumble ""Protect the Hive"" so many times, before it ceases to lose all meaning.The action is fine, if perhaps lacking something truly interesting or memorable. The CGI work isn't as good as the practical stunts, and the fighting remains a touch below something like a ""John Wick"". If briefly threatens to accept its dumb nature, during a fight with another Beekeeper and become more fun, but doesn't commit to it for long.There's probably a desire to franchise the character, like has happened with other Statham films, but I really don't think there's much more meat on what was already a modest bone.","8/10"
"Sparse","27 July 2017","War for the Planet of the Apes isn't the masterpiece I hoped it'd be. As someone deeply invested in the characters however, it's still a highly satisfying, emotionally- profound final chapter for the trilogy. War also compensates for its relative lack of allegory/social commentary with an intricately complex (and rather poetic) character/story structure, adding new merits to the franchise even if dissatisfying others. I've been studying/writing about the entire Planet of the Apes franchise for the month leading up to my first viewing of War. Down the line (probably when the director's commentary comes out), I'll revisit my thoughts. For now, here are my impressions.Matt Reeves returns from Dawn with equitable ambition, making this the best-directed of the trilogy, addressing all of my primary issues from the previous film. Most notably, the pacing is better than Dawn's, with the emotional core always at the forefront and never sidelined. This film still doesn't have the unrelenting momentum of Rise, but it never dragged for me, and felt shorter than 2 hours (as opposed to the 2+ hour runtime). This was enhanced by the riveting (but admittedly sparse) action sequences, especially one not far into the film, which had me on edge. The sense of scope was far more realized in this film, venturing through different landscapes while not feeling claustrophobic, and implying a massive new world of unknown territory. Overall this was an ambitious film, but it didn't innovate from Dawn as Dawn innovated from Rise- -at the time shooting in the mud and rain, now opting for a tamer, snowy environment.Visually, this is nothing short of a spectacle. The (borderline R-rated) Holocaust imagery is genuinely haunting and unsettling, and crafts a unique tone with the sci-fi premise. Chinlund's production design is more enthralling than Dawn's, even if more greenscreen was used to get the result, contradicting the ambitious physical sets from before. The cinematography by Seresin also improves here, achieving some rather interesting shots, if still less engaging than the symbolic photography from Rise. As for the CG, I'm blown away. As good as the previous films were, there were still moments in which the effects were noticeably computer-generated. In War. . . the effects are flawless--so seamless that I never once actually saw ""CGI"". The effects in here are no less than groundbreaking. Spectacle isn't everything though, as there were various, smaller directorial flaws woven throughout.For one, the title card didn't match the style of the first two films, and the highlights of the former films' titles felt shoehorned-in. Also consider the distracting Coke truck in the middle of nowhere, and the ridiculously thin layers of snow covering the tunnels. How much effort would it have taken to show the characters digging or mining through stone? I can mostly excuse these smaller flaws on merits of the meticulously- crafted story.This is the sole film of the trilogy which wasn't written or adapted from a draft by Rick Jaffa/Amanda Silver, who retrospectively had a better understanding of the franchise's allegorical implications than Reeves/Bomback (who wrote this film). Now, Reeves knows how to create a brilliantly-layered story (not sure about Bomback), but his efforts left much to be desired in the way of commentary/allegory. There are clear (and often brutal) allusions to the Holocaust, with depictions of scapegoating minorities for predicaments the accuser is guilty of. In the way of contemporary commentary, the humans are trying to build a wall which ultimately proves useless (remind you of anything?). All in all though, it doesn't reflect the series' core allegory of racism very well, presenting nothing especially insightful or impressive. The final culprits are a handful of ""Did they really just do that?"" plot conveniences, mainly the tunnels with conveniently placed holes, but where the writing actually thrives in this film is structure.In War, we're presented with an abundance of reversals/reflections on the former films' themes. Consider that for the first time since Rise, Caesar finds himself in a cage and inciting a revolution. We also see him abused with water, and fed slop. Also consider the dramatic irony/poetic justice of the virus: designed by humans, activating the speech centers/enhancing intelligence for apes, now doing the precise opposite for humans, effectively switching their roles in a quite literal interpretation of Planet of the Apes' core reversal. Additionally, Alpha Omega isn't just an easter egg--it's about this film as the end of a trilogy and the beginning of a vast mythology, accentuating the motifs within the film.Character structure in War is also impressive. For example, Caesar kills Nova's father. This draws a parallel between Caesar and the Colonel (who previously killed Caesar's family). This turn not only reflects Caesar's disillusionment with humanity, but incites another parallel with his former opponent, Koba. Note that the now-orphaned Nova is a reflection of young Caesar, growing up and learning to sign with the reverse species. The performances are strong all-around, and there's not much new to be said (also I'm butting heads with IMDb's word limit). I'll add that I really enjoyed the tragic/comedic character of Bad Ape, and that Serkis was brilliant yet again.I still find Doyle's score for Rise to be the best of the trilogy, but Giacchino manages a noticeable improvement from his work on Dawn. Though still simple in orchestration, the music feels far more realized/developed here, and some nice new themes are added to the fold. I would have liked to hear more Goldsmith sensibilities (and Doyle's themes), but what we got was fantastic nonetheless.Not long after screening this film, I wanted to watch it again. Had this movie integrated more intelligent commentary and allegorical content, this could have been the second masterpiece within the Apes franchise, next to the 1968 film. I just hope that Fox keeps their damn dirty paws off my Apes until there's another story worth telling.Score: 9/10","10/10"
"Special-K88","7 September 2023","For likely no reason other than a quick cash grab, famed archaeologist and adventurer Indiana Jones is on screen yet again to do what he usually does: track down a MacGuffin, in this instance being the Archimedes Dial, an invaluable artifact possessing Antikythera properties. In 1969, crotchety old Indy is beset with varying personal problems, but still attempting to educate a younger generation of students until he's needed for the latest search. Oh yeah, they threw in a goddaughter for Indy, presumably to raise the stakes. A bit of nostalgia early on, but really brings nothing to the table afterwards...Mangold has a proven track record as a director, but it's unclear what he's trying to accomplish here; there isn't an exceptional story, there's little to no excitement, there's not even a truly adventurous feel which was such a key component in all of the original films. Even at his advanced age an elder, quippy Ford is still quite engaging to watch, and there are some new characters, too bad they aren't interesting and exist only to service a manufactured plot. There's action, banter, globetrotting, nice scenery, some callbacks, and other stuff, but in terms of pure entertainment where's the true value in any of it? How's this for an idea: instead of dragging down established and iconic cinematic characters in a cynical attempt to try and score big bucks with contemporary audiences who weren't even alive when they originated, just make a new movie altogether. **","7/10"
"speedycomics","10 August 2023","Spider-Man: Across the Spider-Verse is an absolute triumph in the world of animated superhero films. As a huge fan of the first Spider-Verse movie, my expectations were sky-high, and I am thrilled to say that this sequel not only met but exceeded them. From start to finish, it was a visually stunning, emotionally resonant, and action-packed adventure that left me on the edge of my seat.One of the standout aspects of this film is its animation style. The combination of traditional hand-drawn animation with cutting-edge CGI creates a unique and vibrant visual experience. The attention to detail is impeccable, with every frame bursting with color and energy. The action sequences are mind-blowing, with the characters leaping off the screen and swinging through the city with incredible fluidity. It truly feels like a comic book come to life.The story takes place after the events of the first film, and it delves deeper into the multiverse concept. Miles Morales, the young Spider-Man, embarks on a journey across different dimensions, encountering various versions of Spider-Man along the way. The narrative is engaging and keeps you hooked from start to finish. It seamlessly blends humor, heart, and high-stakes action, making for a well-rounded and satisfying experience.The voice acting is top-notch, with Shameik Moore reprising his role as Miles Morales. He brings a youthful energy and vulnerability to the character, making him relatable and likable. The supporting cast, including Hailee Steinfeld as Gwen Stacy and Jake Johnson as Peter B. Parker, also deliver fantastic performances, adding depth and humor to their respective roles.What sets this film apart is its ability to tackle complex themes and emotions. It explores the idea of identity, the weight of responsibility, and the importance of family and friendship. These themes are handled with care and resonate on a deep level, making the characters feel more human and relatable.If I had to nitpick, there were a few moments where the pacing felt slightly rushed, and some characters could have been given more screen time. However, these minor flaws do not detract from the overall excellence of the film.In conclusion, Spider-Man: Across the Spider-Verse is a must-watch for any fan of the superhero genre. It is a visually stunning, emotionally resonant, and action-packed adventure that will leave you wanting more. With its incredible animation, engaging story, and memorable characters, it deserves a solid 9 out of 10. I cannot wait to see what the future holds for the Spider-Verse franchise.","9/10"
"spencer-w-hensley","10 July 2023","Although I had many reservations about Kingdom of the Crystal Skull as many Indy fans did, I have rewatched it twice since it came out for the first time 15 years ago and thought I would never say this but I like that film better than this one.The ending was horrible and it's obvious Spielberg was trying to recapture the nostalgic feel of his previous movies Close Encounters of the Third Kind and E. T. and blend them into the Indy franchise but aside from the awful ending beforehand it wasn't so bad.Spielberg had a good sense of pacing and it was never boring, even the end. It was stupid to be sure but not dull.Well just when you thought Spielberg, George Lucas and Harrison Ford were going to hang up Indy's whip for good 15 years ago apparently since Lucas sold his company to Disney they didn't feel that was enough and audiences wanted more Indy so here we have number 5.Spielberg was on board initially as was Lucas but both decided to only produce and hand over creative control to different writers and director James Mangold.At first I thought it could be better. I mean after all Spielberg and Lucas were both responsible for how ridiculous Crystal Skull was but seeing how number 5 turned out I now wish they had stayed on board.James Mangold may be a good director but he's no Spielberg and doesn't have his sense of wonder and adequate pacing that Spielberg and Lucas brought in one way or another to the first four films.To be sure there is some good stuff here. Even at 80 years old Harrison still plays an effective Indy. The actual story is clever and I like what they did with it and the ending is great and ought to satisfy any Indy fan.Yet even number 4 was better so the question is where did it all go wrong?I blame it on Disney for wanting to keep money grabbing Lucas' previous properties with Star Wars and now Indy. I can understand if they wanted one more to satisfy fans who disliked Crystal Skull but the finale should have been much better than this.And while Spielberg might have thought he was doing the right thing passing the directorial touch to Mangold, this franchise needs the Spielberg touch and magic that was in the other films and in many of his others.Mangold let's scenes go on way too long and up until about the last half hour it drags and drags and you keep thinking action will pick up and move along yet it doesn't.Spielberg and Lucas made Indiana Jones to be a non stop action franchise and when they were both in charge even if there wasn't action they had enough strong character development to not keep things boring.To differentiate himself from the original creators I think Mangold is trying to focus more on character development but unfortunately aside from the welcome return of Sallah and Marion the villains are not captivating enough nor are any of the other protagonists not something I can say about the previous four films.It's a nice effort but without Spielberg, Lucas, an effective screenplay and enough actions sequences with adequate pacing for me this goes down as the weakest of the franchise.It doesn't have enough compelling action or character chemistry as the others did.If you're a die hard Indy fan who can't miss this in theaters go for it, I guess some of it does work.But die hard Indy fan or not, I think you will get more enjoyment out of streaming this on Disney Plus in a few months.I think it's time Indy hangs up his whip and we give him a break. His first four adventures had enough excitement to offer this has very little in comparison.I know Ford obviously won't do anymore Indy flicks but if Disney is going to continue to do anything else with this franchise they have got to bring something fresher and more exciting to the table.","6/10"
"spencermcook","30 June 2023","Director James Mangold has built an incredible reputation of his film quality with projects such as ""Logan"" ""Ford v. Ferrari"" and ""Walk the Line"" and even though this 5th Indiana Jones installment provides the ingredients to make fans of the franchise feel nostalgic, it doesn't live up to the standard that Mangold has worked so hard to develop. Harrison Ford shares his vintage stubbornness in a character that is seasoned physically yet equally charming, and complimented heavily by a dominant performance from Phoebe Waller-Bridge. The opening act teases the amount of green screen chase sequences that take place throughout various scenes, and that lack of plausibility slowly dulls what the film intends to provide as the most exciting, and attention-drawing moments of this experience. Dare I say hearing the score from John Williams was the most impressive element that stuck with me afterward, because it's the one piece that never alters from the puzzle. This is a fun family experience (though a bit more edgy) and a safe watch, however I can't help but question whether or not this deteriorates the classic nature of the franchise by reintroducing the lead character in a state completely opposite of what fans grew attached to.","6/10"
"spiderandwolf","3 June 2023","I want to go back and rewatch this movie again and again. It was so good that it has to be my favorite movie of all time now. The visuals and art are beautiful just like the first movie but this one has so many more plot twists and intense scenes mixed with comedy and it's just the perfect movie. I love how smart he is and his point in the movie, his wants and who he's trying to save it's perfect, I want a year to go by right now so I can watch the second part of the movie. Man this movie is a must watch even if u didn't watch the first movie although things are less confusing and more of wow factors if uve watched the first movie!","7/10"
"spideynw","14 January 2024","Is this movie ridiculous? You bet. Is there a lot of character development? Nope. Is it non-stop action from start to finish? Yeppers! If you are looking for a fun movie, with little depth, that just doesn't stop, this is the movie for you. If not, don't go see it.The main negative for me is the obvious DEI for the movie. White guys are of course the bad guys. The sidekick is of course a dark skinned woman. Obviously the only reason she got the part is because of her gender and skin color. The head of the CIA is of course a dark-skinned dude. Where are the Asians or Hispanics? Nowhere to be found of course.","10/10"
