"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"samissoawkward","5 April 2023","When I first saw the R* T* score, I thought to myself, ""That can't be right."" Sure, movie critics are movie critics, but it's unfair that a low score could potentially stop audiences from seeing this fantastic movie.I grew up a Nintendo kid. I grew up with the Mario games. My delight was immeasurable when it was first announced that an animated movie was in the works. Despite the negative reactions to the cast announcements, I held out hope. And after seeing the movie on it's first day out, I'm glad my belief was not misplaced.People will say that this is merely a flex of Illumination's skill, visually. This movie was a sight to behold on the big screen, many ""Blink and you'll miss it"" moments. But that's not all the movie has to offer. The writing is good, never a dull moment. Brilliant voice direction. The cast completely transformed and became their characters. Story-wise, its simple, easy to follow, with some heartfelt moments in there. It's unfair for people to demand so much depth from a movie that is mainly targeted towards kids and Nintendo/Mario fans.The main objective with this movie was for people to have fun watching it. And I did. And you will too. So go see it!","
            6/10
            "
"fadygbedir","25 April 2023","Fans of the Super Mario Bros video game will be delighted by this movie adaptation. It features the iconic plumber brothers, Mario and Luigi, who embark on a thrilling and humorous journey to a bizarre parallel world. There, they have to rescue a princess from a wicked tyrant who wants to marry her or destroy her kingdom. The movie has a simple but engaging plot that is easy to follow and enjoyable to watch. The music and visuals are superb, capturing the essence and spirit of the game. The film also has a lot of charm and heart, thanks to the performances of the actors and the witty dialogue. It is a perfect film for families and fans who want to have a good time.","
            8/10
            "
"FinleyKolapo","10 April 2023","It was okay, but nothing spectacular. I think the movie didn't captured the fun and magic of the games well, and felt like a money grab for Nintendo to make some quick bucks. It wasn't a bad movie, but it wasn't a great one either. It was just fine. It was just another animated movie based on a video game, with some stuff for the fans and some jokes.The animation was bright and pretty. The voices were alright. The story was easy to guess and cheesy, which is fine for an animated casual movie.If you want a fun and easy movie for the family, you might like it, but don't expect to be blown away by anything new or cool.","
            10/10
            "
"TheMysteriousReviewer","16 April 2023","The Super Mario Bros Movie steps up from the terrible live action movie to 30 years later into a really fun movie based on a big game franchise. I wish the movie could've at least took more time on the writing and give character development instead of rushing through it. But that wouldn't keep from having talented voice acting, references that gives a tribute to the games, and exciting action scenes. But what I appreciate the most is the animation. I'm not gonna lie, this would probably have the best animation Illumination has produced in any movie. It upgrades every reference and background from the games for a movie and they're all breathtaking and lifelike. Of course, the Mario fans are going to have a great time with this movie. But just like with the Sonic films, I recommend this movie based on a video game to have a good time. Now the dark ages of movies based on video games is over, just hopefully that we will see more that will get progressively better for the rest of the 2020 decade. And the fact Illumination has teamed up with Nintendo to make movies, this is on to a good start.","
            8/10
            "
"randomjeffsaw","20 April 2023","First and foremost, the Super Mario Brothers movie is a fun-filled adventure that captures the essence of the classic video game that we all know and love. The film follows the beloved characters of Mario and Luigi as they journey through a strange and mystical world to save Princess Peach from the clutches of the evil Bowser.From the very start, it is clear that the film is crafted with care and attention to detail. The animation is top-notch, with vibrant colors and imaginative settings that truly bring the world of Super Mario to life. And the characters are just as endearing as they are in the video games, with Mario and Luigi bringing their signature humor and charm to every scene.But what really sets this film apart is the way it captures the spirit of the Super Mario games. From the iconic music to the creative power-ups and enemies, everything about the movie feels like it was lifted straight from the games themselves. And the action sequences are just as thrilling as any boss battle, with Mario and Luigi facing off against some of their most iconic foes in epic showdowns that will have you on the edge of your seat.All in all, the Super Mario Brothers movie is a must-see for fans of the iconic video game series. With its stunning animation, lovable characters, and faithful recreation of the world of Super Mario, it is sure to delight both young and old alike. And for fans of Despicable Me, it is yet another triumph for the talented studio that brought us some of the most beloved animated films of recent years.","
            7/10
            "
"rockenenglish","20 May 2023","All I can say is that it was Super Fun and Nostalgic for myself (37) and my daughter (5). I loved Super Mario games from NES, GAMEBOY, SNES, N64, CUBE, Wii but did take a brake until more recently on the SWITCH. I also enjoyed the live action Mario Bros movie back in the 90s (man those Gumbas were hilarious, I mean...ridiculous lol) as so was the cartoon I used to watch as a kid.This movie was just a great way to tie in so much nostalic happy memories of all those games crossing over 4 generations. That ain't easy to do in 1hr20mins. When I went to see it, it was mostly Parents with their kids. Not many adults by themselves. But, that's the question, who was the target demographic? Is it the OG game fans who are 30-40? Or Kids 5-15 that love playing Mario on Switch?I thought the designs were great, especially the platform for Mario's Test Trial. And the Rainbow Course in the Mario Kart race was epic with all the different weapons from SNES to Switch.Jack Black as Bowser was amazing.I get some of the criticism at the other actors for a lack of creativity with their voice.And the lack of character depth besides Mario.For me, it's memorable as it was my daughter's first movie at the cinema and she loved it all the way through. She now loves saying Mama Mia! So it's a 7 for me but an add point for my personal memories.","
            5/10
            "
"reubent-71726","13 April 2023","I'm still not sure if the movie would have been better with the original Mario voice, or with Chris Pratt. Aside from that, the movie stayed true to the games, adding all the elements you could possibly want in a Mario movie. You got mustaches, you got pipes, you got mushrooms and goombas. I don't remember if there were goombas, but I remember there being everything else. Bowser being played by Jack Black is perfect. I dunno why they made Bowser sing that song, but I'm going to assume that Jack Black wouldn't sign the contract unless a melody was included. There really wasn't much to the story except the exploration of the Mario universe, and to save Luigi and the kingdoms. I guess in the original Mario game the point was to save the princess, but in this case the princess was a badass and ended up saving them. No plumbing skills required. I also didn't realize Mario didn't like mushrooms.","
            10/10
            "
"passan-80670","7 April 2023","It has basically all the tropes of modern movies.Give me a movie where a political female figure, like a ""princess"", is a political figure and not some sort of badass.Anyways, it was not as bad as I thought. It is not offensive and relatively harmless.The world seems thought out, the Kongs were decent, the game music was really well done and presented. The 80ies and 70ies music has been used in the same way, billions of other products and was really off-putting. Reminded me that it is indeed, just a movie and not an experience.Besides of Peach, the adaptation was relatively ""faithful"" and well done. Also, this movie requires one to know the franchise, so it not really a great experience, but just part of the franchise.","
            7/10
            "
"johnporterjordan","21 April 2023","Absolutely loved this movie! It was the perfect adaptation of the games we've all loved for nearly 4 decades. Granted, there is only so much thay can be crammed into 90 minutes.. but, that's what sequels are for! Forget the critics and enjoy the movie!!I see some people complaining because of ""lack of character development."" Are you kidding? We ALL know these characters and we know what they're about. Having said that, this movie could be watched by anyone (even if they'd never played a Mario game) and still be enjoyable. I loved it, my kids loved it, my parents loved it! Apparently, it's pretty loveable.","
            8/10
            "
"kjproulx","6 April 2023","Mario has been a staple for me since I was a kid. Whether playing classic games on handheld consoles or playing Mario Party, Super Mario 64, Mario Kart, or Smash Bros. (the list is endless), I've loved playing in this particular sandbox. Well, after many years, The Super Mario Bros. Movie has now hit theatres and while it's far from great, I also found it hard to dislike. The world of Mario has been out there for decades and decades, so if you're unaware of the basics, this film will not be for you, but I really doubt many people will see this film and not understand it. This is a film (at least for me) that gets a pass for being a film that's strictly made for the fans because if you're not, it's not hard to follow at all.Directed by Aaron Horvath and Michael Jelenic, The Super Mario Bros. Movie starts with Mario and Luigi trying to build a successful plumbing company in the real world. After stumbling across a green pipe underground, they are both sucked into the fantasy world of the Mushroom Kingdom. Separated from each other along the way inside, Mario ends up in the happier section of this world, befriending Princess Peach and Toad. Luigi ends up in a darker section, finding himself kidnapped by the villain, Bowser. Mario must learn the ways of this world in order to save Luigi. There isn't any further plot than that, so that was my first negative.Yes, as always, Illumination has animated this film perfectly well and seeing it in 3D really made it pop even more. From the terrific musical score by Brian Tyler and the precisely placed sounds by Randy Thom, I felt like I was being sucked into the world of the video games. There is some clever humour, and the voice acting by Chris Pratt, Charlie Day, Anya Taylor-Joy, and especially Jack Black all surprisingly worked well for me. This film in terms of characters, action, and technical aspects, is pretty much perfect for a film based on the world of Mario. Sadly, what kept me from loving this film was the story itself.It's fine to have a thin story, but the adventure itself felt all over the place and felt more like the movie just wanted to be a piece of fan service over everything else. That didn't ruin the movie for me like it usually would though because everything except for the story had a lot of time and effort put into it. Similar to how I felt about the recent film, Dungeons and Dragons: Honor Among Thieves, stuff happened and I had a good time. If you're looking for something spectacular that will blow you away in terms of storytelling, I recommend something else. However, if you're just wanting to be transported to a fun world for an hour and a half, I think it's worth checking out, and yes, absolutely bring your kids to this one, it might become a new favourite of theirs.","
            8/10
            "
"jonahp-08326","19 April 2023","I want to start of by saying if you aren't already a Mario fan, you'll most likely be a bit lost watching this movie and you probably won't like it as much as someone who has played any of the games (but I feel like that's a given with any adaptation) but with that being said as a live long Mario fan man did it deliver on being an awesome movie that made it super rewarding being a fan.The casting was a big subject of discussion when they were first announced back in 2021, more specifically Chris Pratt as the titular ""Super Mario"" and did he deliver a good performance? I actually think he did pretty good in the role of Mario, it worked well for what the movie was going for and how they wrote the characters. The changes made to the characters in the film was very important to making the movie feel more like real movie. It goes without saying but Jack Black's portrayal of Bowser was fantastic, he made Bowser such a funny and actually somewhat charming villain.The main areas where the movie lacked for me was both the story itself and the pacing. The story was very basic and almost non existent which is accurate to the games but for a movie I think they could've fleshed it out a bit more than they did but the pacing is where the movie really struggled for me. The movies pacing is really really fast, they go very quickly from scene to scene which in a way makes it feel rushed on the first watch, when I watched it for the second time in the theater I noticed that the pacing felt better the second time but it definitely still felt really fast compared to other films. The quick pacing does add to the movies video game feel with how it goes from location to location just like going level to level but I think that if they spent a little bit more time in the brooklyn part of the movie.Overall this film is a must see for any nintendo and Super Mario fan, the movie stands out as not only one of the best video game movies but one of and if not the best animated movie made by illumination right next to the original despicable me, I highly recommend this film to anyone who has played a Super Mario game.","
            7/10
            "
"tommypezmaster","9 August 2023","What did critic expect? It actually a more faithful to Mario than the live-action is. Was it THAT hard to turn Super Mario Brothers into a movie? Illumination thought not, thanks assistance from Nintendo themselves.The Easter eggs and iconic score remixes are what really made the movie fun to experience. The gave Peach and more fleshed out personality, gave witty banter for Mario and DK to be rivals and probably the most of what people said was the best, seeing Jack Black having fun as the role of Bowser.I love how the filmmakers gave an excellent reason for Mario to have and underdog story and bonus points for bringing back Spike from Wrecking Crew.It's a shame that Cranky Kong was badly butchered in the film, but that's forgivable consider how good the film turned out.","
            8/10
            "
"manasbhati","13 April 2023","The music:Composer Brian Tyler (Iron Man 3, Crazy Rich Asians) claims that he added around ONE HUNDRED AND THIRTY references to previous Mario games in his score for the film. That's more than one reference per minute. Plus, they aren't just copy-pasted through the movie - they were rearranged with the orchestra, making it sound grander than ever.The legendary Konji Kondo, who composed many of the previous Mario themes, was also closely involved with this project. And I'm sure you can hear his impact in the film.The soundtrack isn't just Mario references; Tyler creates a whole set of new themes for the main characters. They are pretty memorable, and they do their primary job: flesh out the characters while not removing the charm of the previous Mario video game music.However, all this praise only applies to 75 percent of the music in the film. The other 25 percent of the film was filled with out-of-place 20th-century rock and pop music. When you think of Mario, do you think of 20th-century rock and pop? I certainly don't, and it made those scenes kinda painful to watch. Still, this doesn't matter when compared to Brian Tyler's monumental achievement. Removing half a star due to the rock and pop, though.9 out of 10.The film:The plot is very basic. If this were the story of any other film, nobody would watch it. But this isn't any other film. This is the Mario movie. People don't play Mario games expecting a complex plot.If you ignore the story, you can really see the passion of the people behind the project. The reason for a basic, fast-paced story was to squeeze in as many Mario video game references as possible. I haven't played some of them, but throughout the film, I found myself thinking ""Oh hey, I know this one!"" A great trip down the memory lane for me.Think of this film as a love letter to the ever-lasting legacy of the Mario video games - you'll like it much more. If you don't know much about Mario, then stay away. Almost nothing in this film will make sense.7 out of 10.","
            5/10
            "
"Drawmort","12 May 2023","Wow! Hollywood finally figured out how to really merge with video games. This is the film that takes a turn and shows itself as a clear example of how to do things. Do you want to adapt a video game to the big screen? Follow the recipe for Super Mario Bros! The true essence of Nintendo's most famous saga is not only maintained but also multiplied resulting in a dizzying, yet simple story of heroism and adventure. Thousands of direct references to the games where Mario and Luigi are protagonists, shown in different ways. Settings, characters, subplots, sound, soundtrack, even little jokes.As a film, the product does its job. Knowing how to identify the purpose of the filmmakers, which is to entertain on a 200-kilometer-per-hour trip, you realize that the simplicity of the script gives free rein to the graphics and the heroic feat of its characters.The voice actors fulfill their role in a decent way, without standing out much, except for Jack Black, who really shines in his character.Ninety minutes that feels like ten, in what is probably the best animated movie of the year so far.Totally recommended for everyone over seven years old (there is some violence that is somewhat strong for the little ones).","
            7/10
            "
"johnperugia","7 April 2023","Im a big video game fan but this movie just didn't hold my attention at all. If fan service is throwing everything on a screen and seeing what sticks, this has fan service I guess. To me it all was just a Nintendo themed movie. The music was a big let down. A lot of the music has been over used in movies lately. Kinda killed the musical aspects of the film for me. The whole thing felt kinda phoned in. Chris Pratt's voice is so recognizable now from everything else he has voiced that it ruined Mario for me. It killed a lot of the movie magic. Really wanted to like this movie but it's just a mediocre animated kids movie. The film makers were lucky to have such a vast pool of source material.","
            7/10
            "
"andyajoflaherty","14 April 2023","Based on the long running video game series of the same name, Super Mario Bros follows Brooklyn brothers Mario and Luigi as they struggle to make ends meet with their plumbing business. After a city wide disaster causes flooding, the brothers venture into the sewers to fix the water main, and discover a mysterious pipe that transports them to another world. Becoming seperated, Mario must team up with the princess of the land and an unlikely simian ally to take down maniacal overlord Bowser and rescue his brother.Well, it's certainly better than the 90's Mario movie, I will say that, and also unlike that movie this is an extremely faithful adaptation of the games. It looks great, has lots of heart and humour and is a great time for kids. However, Nintendo have played it extremely safe here, with none of the subtle jokes or humour for adults that makes these animated films really shine. It's a good first effort, and I hope this means more quality 'games as films' are on the way, but just isn't quite there somehow...","
            10/10
            "
"cyifly-2","8 April 2023","I took my 9 and 10-year-old kids to see it and they loved it. That is their target audience, so that is what you should take into account when going to see something like this. With that in mind... Did I like it? Yes. It was good family entertainment and I enjoyed seeing my family enjoy it. It had several things in it that were also meant for adults to get, like lots of action, great 3D, 'Easter eggs' only adults would get -- such as Jack Black singing in his old Tenacious D style, hidden jokes, old characters and many more. The score was like it was a character by itself and kept the action rolling and the use of 80s music also helped. You have to take it for what it is, who it is intended for, and just go with it. If you are not bringing kids... Maybe not something you have to rush out and see. But if you have ever played a Mario game and you have kids who have played them as well... It's really fun.","
            4/10
            "
"Mr_Neo_Anderson","9 April 2023","Fun time for everyone... so many colors.the nostalgia I felt hearing the music and seeing all of these characters come to life is an absolute treat.There was no point I was bored, or tired or feeling less than I did at 13 on several Mountain Dews.Luigi and Bowser are the absolute highlights of the film.There's not many weak points outside of Mario, which isn't terrible..... but it's not great.Visually, stunning and immersive and felt like I was playing Super Mario 64 on steroids the whole time.I'm ready for the Super Mario Universe Mash Up to bring me Mario Kart, Super Smash Bros and Legend of Zelda.","
            9/10
            "
"jboothmillard","15 April 2023","I played a couple of the Nintendo games when I was a kid, the original Bob Hoskins/Dennis Hopper movie (the first feature length live-action film based on a video game) was naff, so expectations were high for this new computer-animated film, from Illumination, the creators of the Minions. Basically, Italian American brothers Mario (Chris Pratt) and Luigi (Charlie Day) are plumbers in Brooklyn, New York, and have recently started their own business. Mario left his steady job in plumbing, he is antagonised by his former boss Spike (Sebastian Maniscalco), but they are determined to prove him and their disapproving father (Charles Martinet, who voices Mario and Luigi in the games) wrong. They are delighted to receive a call for their first job, but it goes horribly wrong. The brothers see on the news there is a significant manhole leak beneath the city, and go underground to fix it, hoping it will get media attention. Underground, they find a series of strange pipes, and they become sucked into a Warp Pipe and separated. Mario lands in the Mushroom Kingdom, where he meets anthropomorphic mushroom Toad (Keegan-Michael Key) who wants to be his friend and guides him. Luigi lands in the Dark Lands, ruled by the evil Koopa king Bowser (Jack Black), who has stolen a powerful Super Star, and plots to conquer the Mushroom Kingdom. Toad takes Mario to meet Princess Peach (Anya Taylor-Joy), who was abandoned as a child, was raised by the residents of the kingdom, and proved herself to become ruler. Bowser is smitten with the princess and has delusions that she will fall in love with him. Bowser seeks to marry Peach and will destroy the kingdom if she refuses. He is holding Luigi prisoner to blackmail Mario, whom he sees as competition for Peach's love. Peach plans to ally with the primate Kongs to fight against Bowser and his Koopa army. Peach has Mario take on a training course to prove himself worthy of joining her on her journey, after various attempts he comes close enough to satisfying her. Peach, Mario, and Toad reach the Jungle Kingdom and meet the ruler King Cranky Kong (Fred Armisen). It is agreed that the Kongs will help the Mushroom Kingdom, on the condition that Mario fights and defeats the king's son, Donkey Kong (Seth Rogen). During the fight, Donkey Kong has great strength, but Mario eventually defeats him using a Cat Suit. Mario, Peach, Toad, and the Kongs use karts to drive on Rainbow Road back to the Mushroom Kingdom, but they are ambushed by Bowser's army. When part of the road is destroyed by a Koopa General (Scott Menville), Mario and Donkey Kong fall into the ocean and are eaten by an eel-like Maw-Ray while the other Kongs are captured. Peach and Toad return to the Mushroom Kingdom and urge the citizens to evacuate. Bowser arrives aboard his flying castle and proposes to Peach who initially refuses. But she changes her mind and accepts when Toad is tortured by Bowser's advisor Kamek (Kevin Michael Richardson). Mario and Donkey Kong inside the stomach of the Maw-Ray bond over how their respective dads never take their decisions seriously. They eventually escape the Maw-Ray by riding a rocket from Donkey Kong's kart and hurry to Bowser and Peach's wedding. While the wedding is proceeding, Bowser intends to execute Luigi and all the other prisoners in lava in Peach's honour. Toad sneaks an Ice Flower in Peach's bouquet, which Peach uses to freeze Bowser. Mario and Donkey Kong arrive and free the prisoners, with Mario using a Tanooki Suit (similar to a raccoon) to save Luigi. Bowser is enraged and free himself, summoning a Banzai Bill (a torpedo) to destroy the Mushroom Kingdom. Mario knocks the warhead off course and directs it into the Warp Pipe where it detonates. The explosion causes a vacuum that sucks Bowser's castle to be transported to Brooklyn. As they fight Bowser, Mario and Luigi grab the Super Star, become invincible, and defeat the Koopas. Bowser is shrunk with a Mini Mushroom and held prisoner. Mario and Luigi are praised as heroes and celebrated by the people of Brooklyn, including their parents and Spike. Sometime later, Mario and Luigi move into a new house together in the Mushroom Kingdom. Also starring Jessica DiCicco as Mario's Mom, Rino Romano as Uncle Tony, John DiMaggio as Uncle Arthur, Khary Payton as Penguin King, Juliet Jelenic as Lumalee, and Eric Bauza as Toad General. Pratt and Day are fine as the Mario brothers, and Taylor-Joy is reasonable as the cute and feisty princes, but Black you can tell is enjoying himself as the dragon-like villain who improvises some songs at the piano (some of the funniest bits). The animation is suitably colourful and character design does not disappoint, there are several references and easter eggs to be spotted gamers will recognise and enjoy (question mark cubes, warp pipes, Super Mario Kart, Piranha Plants), and the choice of 80s songs (""No Sleep Till Brooklyn"" by Beastie Boys, ""Mr. Blue Sky"" by Electric Light Orchestra, ""Holding Out for a Hero"" by Bonnie Tyler, ""Take on Me"" by a-ha) in the soundtrack is interesting. There are a few humorous moments, and the voice cast are good, but it feels like a leaky faucet the plumber brothers would be called to fix. It has no real substance and it is bland and all over the place, it is much better than the 1993 movie, and the kids and fans may be entertained, but it could have been better, an alright computer-animated adventure comedy. Okay!","
            9/10
            "
"shadowenderscar","23 April 2023","As an avid Nintendo fan, I not enjoyed the story, but all the references as well. There's plenty of familiar scores throughout the movie, as well as other pop culture jams. You can tell both teams at Illumination and Nintendo put their heart and souls into this. The fact that Nintendo was involved in the first place should tell you the obvious care that went into this movie, because Nintendo doesn't mess around.And no, it's not a reboot of that forbidden 1900s something movie. It was never intended to be that.Ignore what all the critics say, this movie isn't for them, it's for all of us Nintendo fans. They don't recognize all of the heartwarming characteristics that fans will.","
            10/10
            "
"ahmadalpan","19 April 2023","Yes, it's actually great and right on the target as a fan services movie.The music and the characters has been placed in the right moment and doesn't feel to be forced. It brings me a nostalgic moment then. I'm really enjoy it!So many things can be discovered in the sequels and I can't wait to watch them. Didn't surprised why this movie gain a huge gross in the early week. They deserved it!The best video game adaptation movie for this year so far.Go ahead, watch it, and don't get instigated by negative reviews outside there.You will enjoy it as I do, and this movie is worth for your time!","
            7/10
            "
"wijsengod","8 April 2023","It is one of the few animated films to which I can faithfully say I WANT TO SEE IT AGAIN.One of the best animated movies, illumination you are great. Obviously I fully recommend it, take your children if you want them to be entertained. I have played few Super Mario games, but several of them are recognizable, from the oldest to the youngest.I hope that the animation studio follows these steps and does not give up before others who want to put marketing that is not permissible for minors. Thank you, universal, for remembering that many of us want to go to the movies to entertain ourselves.","
            10/10
            "
"blanbrn","11 April 2023","Remember as a kid I played my ""NES"" system till I had callus 's on my thumb and my first and favorite game was the classic original ""Super Mario Bros."". I loved and mastered it by recusing the princess and going thru and defeating the evil Bowser inside the castle. It was nice getting help from Lugi and jumping on turtles, and toads, yet getting power and energy from mushrooms by busting brick and traveling thru pipes and escaping to different worlds was magical. Finally with the popularity a movie version has been made for the big screen and it's nice seeing Mario and his friends animated as they look cool and fun it's a nice adventure that brings back fun memories from when I was a kid. And the voice work from Charlie Day, Anna Taylor Joy, and Jack Black was good hope to see more big screen video game like movies.","
            3/10
            "
"timeblank","21 April 2023","Okay I am rewriting my review, this movie is so good, from the moment you hear Jack Black play as Bowser, Chris Pratt as Mario, Seth Rogen as Donkey Kong, and Charlie Day as Luigi. It is a masterpiece of greatness. Especially the musical score. Nintendo creates the perfect video game movie. Princess Peach, Toad, other amazing characters are too great. Super Mario has done its job. Great Easter eggs and references. I love this movie.Bowser song about Princess Peach, truly amazing voice from Jack Black. It defines Bowser's character especially how his motivations shows. Can't wait for the sequel and I hope we can explore and expand the Mario universe.","
            5/10
            "
"jonpovey","5 April 2023","A Joyless, humourless, plotless waste of time.The plot would be barely adequate for a 15 minute afternoon cartoon. Incredibly predictable and barely functions as a way to string together pretty dull set pieces from the games.No emotion, no jokes, just nothing. Even seeing it on imax didn't help. There just seemed to be nothing new or imaginative here and certainly nothing to keep adults entertained.But even 9 year old was bored and gave it a 5/10 before I even said a single thing about the movie.I gave it a 3, which is probably too high.Just stay home and play the games, a lot more fun.","
            6/10
            "
"theredsky","26 July 2023","This is easily Illumination's best movie but that really isn't saying much. It's not a bad movie by any means but it really isn't that great either. The story is honestly the worst part of the film. It's very cliche and generic. You can pretty much predict every single beat before it happens and it really leaves a lot to be desired. I appreciate that it's paced quickly but I do also wish it would take more time to flesh out its ideas and themes because at the end of the day it really is a ""Do you remember this"" kind of movie. That's not necessarily a bad thing for this movie though as the references do show that the people involved did care about Mario as a character and wanted to honor him compared to something like The Flash which does the same thing except to get people in seats and not for the betterment of the film. As much I as like the references, I definitely wish it was toned down a little bit in order to make a more interesting story. The characters are just okay as well. The performances from okay to pretty good. Chris Pratt's Mario is nowhere near as bad as I thought he was going to be but he was just fine. Anya Taylor-Joy was okay as Peach and most of the rest of the cast is okay. Jack Black as Bowser was perfect casting though and he was easily the best part of the film. The music was also very well done. It takes a bunch of classic Mario themes and gives them an orchestral and cinematic spin to them which I really appreciated. The soundtrack choices were god awful though and really took away from the scenes. Was playing ""Take On Me"" really necessary? The animation was also fairly good as well. It wasn't incredible but compared to Illumination's other films, it definitely feels like there was a lot of effort into making the film look good. As much as I have criticized this movie, I still think it's very fun. I did enjoy myself while watching the movie and even though I think it could have been so much better, I still walked out content with what I saw. If you like Mario then I'd probably recommend it but don't expect a masterpiece.","
            7/10
            "
"OnlySethDavis","4 August 2023","I love the animation style. The plot is not that great but the voice acting I found distracting. I know I'm supposed to pretend like this was a great film but I can't. I love Jack black but not as bowser. The silly dumbed down quirky villain this movie makes him out to be is forgettable and cringy. There were some funny moments. Mostly coming from bowser's assistant. But overall, this movie just isn't good in my personal opinion and it definitely isn't something I'd ever watch again. I hope everyone can find something to love about it and if you think it's great, I think that's awesome. But I was expecting more and got way less.","
            7/10
            "
"paulclaassen","26 May 2023","Oh, how utterly delightful! 'Mario Bros' happens to be one of my all-time favourite console games, so it goes without saying that I was excited when I saw the release of 'The Super Mario Bros. Movie'.The film revolves around brothers Mario and Luigi who just started their own plumbing business. Due to their size, however, everyone is making fun of them. When hear on television about a huge water leak flooding streets of Brooklyn, they decide to go underground to fix it. Attempting to fix the leak, they are sucked through a porthole to another dimension. Mario ends up in the bright and colourful Mushroom Kingdom, while Luigi lands in the foreboding Dark Lands.As it turns out, these two kingdoms are at war - The Mushroom Kingdom being ruled by the fair, human princess Peach, while Dark Lands is ruled by a giant turtle called Bowser. He plans on taking over the Mushroom Kingdom and marrying the princess, even though she hates him. But if she doesn't, he will destroy her kingdom.The brothers reluctantly becomes involved in the feud, and the result is loads of action, adventure and humour. I absolutely love the beautiful animation. All the characters - from the protagonists to the antagonist - are very well set-up. The film cleverly brings the game to life, remaining true to the game - complete with actual sound effects. This is a wonderful film young and old can enjoy, and to watch again and again. If you're a fan of the game, you'll enjoy it even more. Chances are, if you have the console game (as I do) you're probably going to want to play the game afterwards. I loved it!","
            7/10
            "
"tanishaabdulrahman","9 April 2023","I went in very low expectations because illumination movies most are cash grabs with their movies and they ain't great with plot its very mid at best. Expect for the Despicable me movies they at least have good story telling and characters are fun.However, I have to say this is very fun movie there's alot of references from pervious mario games I enjoyed the original video game music in places in. The dynamic between mario and luigi is nice at beginning but I didn't like how Luigi is completely gone for most of movie so Mario and Peach have bond it was very non existence only one scene with fire flower.Jack Black as Bowser is best part of the film his voice performance fits and I like the song number he did about Peach I also did like Charlie Day as Luigi it was fine no complaints. Chris Pratt I feel is very hit and miss with voice not awful but not great just ok.Seth Rogen as DK wasn't best didn't like the jokes and dialogue felt awkward and he sounded like he didn't care or try not best choice thats same Fred armisen as Cranky Kong he didn't sound like the character and wasn't Cranky either.Peach and Toad voice acting was fine didn't bother me and I didn't like 80s music was there as well either pick game music or normal music.Overall, great animation looks fantastic and music is great its fun with references in pervious games but plot could have been better it was fast pace and I wish Luigi has more screen time as well with Mario but Seth Rogen was worst part in my opinion.Its worth watching if you like mario games great for fans.","
            7/10
            "
"johnspringer-95440","11 April 2023","The Super Mario Bros. Movie is a colorful, fun animated adventure that aims to please fans of the long-running videogame franchise and largely succeeds. It's not as good as the recent Puss In Boots sequel, but it's still a charming adventure. Following on the heels of Puss In Boots, Super Mario is also the second tentpole family movie in a row to focus on pleasing families rather than digit media critics. As Maddy Myers of Polygon notes (to her horror), Super Mario doesn't contain a single scene in which the title character appears in women's clothes. Mario's also not an incompetent buffoon, there's no bait-and-switch to make Princess Peach the flawless protagonist, Princess Peach isn't voiced by Megan Markle, and Bowser isn't a misunderstood hero intended to teach 8-year-olds about moral relativism. What is this subversive madness? A pendulum swing back to entertaining entertainment, perhaps?","
            10/10
            "
"CinemaClown","8 July 2023","Jam-packed with nods, references & easter eggs yet nowhere near half as intriguing, riveting & enjoyable as the video game source, The Super Mario Bros. Movie serves as the origin story for the most famous character in both Nintendo canon & video game industry as a whole but it is a serviceable at best offering that fails to offer an adventure worth investing into.Directed by Michael Jelenic & Aaron Horwath, the story follows Mario after he is transported to an alternate world with his brother Luigi where they become entangled in a battle between two rival kingdoms. There are plenty of nostalgic touches & callbacks here but its plot is paper thin, characterisation is bland and despite the vibrant animation, the interest isn't entirely piqued.The film is more geared towards children and doesn't have enough for the adult fans who grew up playing the video game as evident in its juvenile quality, childish humour & cartoonish touch. And then there is Chris Pratt who proves himself to be a terrible choice for Mario's voice. Jack Black is the only one who impresses and though the rest aren't awful, they aren't up to the mark either.Overall, The Super Mario Bros. Movie is an occasionally entertaining yet mostly underwhelming offering that does brim with colour but it is also lacking in narrative aspects. Those expecting the ride to be along the lines of The Lego Movie or even Wreck-It Ralph are in for a disappointment as there isn't much happening under the surface in what's a rather straightforward adaptation. In short, forgettable.","
            10/10
            "
