"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"malcolmwrites","3 July 2023","I'll make this quick, and I'll put it in bullet-point form for the sake of convenience.(By the way, I'm the ultimate Indiana Jones fan. If you don't believe it, just ask me.) :)The Bad Stuff:1. Terrible subtitle for the movie. Before this, we had ""Raiders,"" ""Doom,"" Crusade,"" and even ""Skulls."" (Ugh.) ""Dial of Destiny"" isn't exciting. It's not sexy. It's a laundry detergent ad..maybe.2. Too many epic actions sequences. Spielberg knew how to space these out. There's a rhythm and flow to good pacing. Any one of these actions scenes would have been fine on its own. But all together...it's too much. Indy needs to stop and breathe. Have a tea with Sallah. Fall asleep on a boat with Marion. Insult your host over dinner at Pankot Palace. Have a drink on a blimp with your dad.3. The underwater scene. Indy is a classroom guy. He's a desert guy. He's even a jungle guy. Everything he is gets drowned underwater.4. Not enough Marion. (Is there even such a thing as too much Marion?) If the producers want to use their time dial thingy for anything, it should be to flash back to the writers' room and have someone put up a hand and say, ""If this is going to be Indy's send-off, it HAS to be him and Marion together all the way!""The Good Stuff:1. It's still Indy. Mangold and the writers preserved the essence of his character and all the best things about him. The grumpiness. The reckless bravery. The nobility. The fear. The passion. The eternally loyal fedora. It's all there like it's supposed to be.2. Phone Waller-Bridge. Of course there's going to be some hate out there. She's a snarky Brit, after all. But her character is smart, clever, charismatic, articulate, devious, funny, brave, and her story arc parallels Indy's own arc in Temple of Doom. (Going from capitalistic ""fortune and glory"" to ""I know it's worth now"" when he comes back to the village with the Shankar Stones.) So everyone please just chill on her. She's no Marion, but she's not supposed to be. And she's a bazillion times better than Willie or Elsa.3. The Morocco scenes. The colors, the backdrop, the ambiance, the crazy chase...all 100% Indy.4. The de-aging CGI. Okay, so they obscured it with some clever angles and dark lighting. But it wasn't bad. Nothing screamed Uncanny Valley, and we could enjoy classic Indy without being forced into cringy laughter at the technology. (At this rate, they'll be able to make a full movie with a totally believable thirty-five year old Indy. The line to see that starts behind me.)5. Speaking of aging...good on everyone involved for leaning into Indy's age. Every groan, complaint, quip, and word of wisdom...it's all totally Indy. Sallah and Marion, too.Final result? Everyone's into ranking the five films, so here's my take:1. Raiders. (Of course.)2. Crusade. (Nearly a no-brainer for second place)3. Temple of Doom AND Dial of Destiny are tied for third. Either of them works equally well as an imperfect but fun bit of Saturday afternoon escapism.Skulls isn't allowed in my house.Final bit of advice from one Indy fan to another:Relax. Don't overthink it. Before anything else, Indy is supposed to be a thrill-a-minute joyride. This one may have its bumps, but it's still what it's supposed to be, and it takes us along for the ride as promised.","
            1/10
            "
"Marvo2369","3 July 2023","Well let's start off with the negatives and work from there.The film does lack something that the original films were famous for, and that was a fear factor. Whether it was the deadly traps in the temples, or the horrifying and gruesome deaths in the action sequences, Indiana Jones was famous for its shocking imagery and it's scary suspenseful intense scenes. This film doesn't have any of that, but that's to be expected for a Disney film. It's heavily died down for the younger audience, which let's face it, kids aren't gonna watch a sequel to a franchise as old as this. But that's a problem with Disney, nothing to do with this film or the quality of it. Instead of servicing the fan base that was around for these films, they decide to try and make it appealing for their new audiences which to me doesn't make sense at all. But it was fine, just very 'Disneyfied' in terms of everything visual etc. It had that very generic Disney look, for example the underwater scene with the skeletons just looked like something out of Pirates of the Caribbean. But again, I can look past this.The other gripe are the action sequences. Once again, the trailer has shown you anything and everything that was interesting in this film. It revealed all the action scenes to you and left nothing to the surprise in theatres. So basically all the action you see in the trailer is all you get. The rest is just story progression. Also, this film could have offered so much more in terms of variety in action other than the same generic chase sequences that ran throughout. That's right - every action sequence was pretty much just a car bike or train chase. Nothing else much happened really. So the action was nothing compared to the first few films. The other issue with the action is Indy doesn't really do much, and of course, that's because he can't. As old as Harrison Ford is, he's very limited to what he can do. And instead of the charming action we got in Kingdom of the Crystal Skull, in this we just got him throwing a few weak punches, getting thrown down and pulling away in fear from a gun. So he doesn't offer much, and he physically can't. So the issue there for me is, he was too old for this type of movie. However, if you can set all that aside for a great story and interesting new adventure, then you're in for a treat.Because besides the generic action and lack of physical movement from Indy, what we do have is an array of fun and engaging characters who all play their parts really well in a captivating classic Indiana Jones adventure. If you're an Indiana Jones fan, you'll totally get into this movie (even if it feels over the top ridiculous, which an Indiana Jones movie is supposed to be). It has that same charm and humour to it as the others and delivers a new and exciting (and interestingly clever) concept, and delivers beautiful nostalgia throughout. The film looks beautiful visually in places and you can tell the filmmakers loved making this movie. The work they put into this has paid off. The imagery throughout is masterful and offers some classic Indiana moments. The ending is beautiful and serves Indy justice in the end.The overall story is meaningful and worthwhile, and for me delivers on everything important to Indy's legacy. You can tell the director took a lot of care with this film and made the script work to its favour and served me as a fan of the franchise well. The director took the past movies into consideration and used their history to craft this film well and for me it honestly paid off. Also, Phoebes character is not really that irritating and I found blended well into the story. Honestly, she integrated like any of the other female characters in the other films. And the dynamic between her and Indy worked well.Overall, I almost missed this film because of the reviews. But I'm so glad I didn't. If you're an original Indiana Jones fan, you're gonna enjoy it. It's not the best entry, but it certainly is the last and a decent one at that. It's honestly worth the watch and I thoroughly enjoyed those 2 and a half hours. They flew by.Give it a go. It's like marmite. You either love it, or you hate it. But boy I love it.","
            9/10
            "
"FKDZ","26 July 2023","Indiana Jones and the Dial of Destiny is a okay addition and end to the franchise but it certainly wasn't needed nor added anything worthwhile. Whilst I didn't hate it the movie also didn't leave me with anything to reminisce about. It surprisingly focused on being somewhat sad and sentimental. The way to go out should've been Indy's biggest adventure yet, with history, caves, tombs and mystery. Not running thorough a parade and driving a tuk tuk.Directorially it doesn't really do anything. Some scenes are nice and there's glimpses of nice moments. But action scenes are messy, mainly due to the elephant in the room: having and old man fight. It either makes for comically easy enemies, or very chaotic scenes where you are intentionally disoriented.The de-aged section of the movie. I liked it a lot and it felt like a great start of the movie. The CGI de-aging for me was very noticeable though, there's this distinct softness to his young face that just doesn't sell it to me. It's not uncanny, but it's noticeable.Story and characters. I think the side characters are fine. If Helena (Waller-Bridge) had more to work with than what we got it might've been better. I'm happy they didn't try to replace Indy like in crystal skull. The levity the Helena character brought was a warm welcome to the depressing storyline they attached to Indy. Imo this feels like a weird direction for Indy to go. Compared to the first three movies I just don't see how he became what he is in the movie, it's far fetched, they try to explain it but it doesn't work for me. The story tends to drag a little but is split with some decent action scenes. But when Ford is having to be the action hero, it just becomes a bit of a parody simply because Ford has gotten really old, and it's emphasized in the movie. And counter that with comically inept villains and well.. it borders on comedy, tension is lost. I did however love the story element at the end. But that was needed so much sooner, that's where the movie should've been all this time. The ultimate Indy finale. Living history.Special shoutout to the worst most uninteresting side character Teddy. Seriously could not have been written to be more boring. Made me miss shortround. Even Willie.. The way it handled some side characters like Renaldo was a bit odd.Acting, everybody is kind of there. I was most disappointed with Mikkelsen, just not memorable. Indy villains tend to be fairly memorable but not so much here. Very generic.Music, the Indy theme is there and effective. Not much else.All in all it's a okay end to the franchise (until they reboot it). But I felt like this should've been the biggest adventure with the most amount of history and exploration. But sadly not.","
            7/10
            "
"namob-43673","30 June 2023","There are four really bad things about this movie. First of Phoebe Waller-Bridge who should not be acting, and especially not in any high budget movies. The disrespect of the character of Indiana Jones and the franchise which is a big annoyance throughout except perhaps the first 15min. Third the editing which is very strange, and almost ruins the movie. But the fourth problem is the big one; and that is how boring this movie is.If they had replaced Phoebe, or used the CIA agent played by Shaunette Renée Wilson instead that would have solved so much. The writing is very condescending, almost hateful towards Indiana. Clearly written for the amusement of Darth Kennedy. But this too could have easily been solved. And if they had solved those two issues and rewritten the storyline just a tiny bit so to make it less boring, this would actually not be a bad movie. Might have even been a great one.A few tiny other issues with the CGI, some scenes that does not make any sense and a few side characters that feels forced into the movie. But overall the four big problems mention above is the issue.Everything else is pretty good. Music score is great, costumes, set pieces are all good. Cinematography (except for editing and CGi) is excellent. The acting, with Phoebe as the shining bad exception, is also excellent.But, as mention this is as boring as watching paint dry on a golf-course. All the other stuff can almost be forgiven, but when you are watching your phone, thinking of what to have for dinner, and contemplating going out to get vodka to better enjoy the movie, well then you have a failed movie. A boring, failed movie. This is Indiana Jones, how can it be boring? But it is.I cannot really say this is a horrible movie, because it isn't. I have seen a lot worse, even this week I have seen worse. But this cannot be watched without a pillow to sleep on and it cannot be recommended by anyone who like qualitative movies. I give this a very generous 4/10 because its not bad-bad and because everything else but the 4 points above has pretty high quality. But if you like the character of Dr Jones, you cannot watch this. Be warned.","
            1/10
            "
"gabethedinosaur","30 June 2023","After 24 years since I was a kid I remember watching Indiana Jones on vhs when I was about 4 years old. Raiders of the lost ark really impacted my childhood. The ark ghost gave me nightmares for days . Temple of doom was absolutely one of my favorite childhood movies . Last crusade with the holy grail and Indy's dad was like a combination of father joins the son and goes after the holy grail before the German nazies find it first. The Crystal skull ohh that one was absolutely one of the best movies I ever saw 15 years ago when I was 12 years old before I was 13 . The dial of destiny was I say by far the most remarkable final chapters of Indy's last adventure. Seeing Salah since raiders of the lost ark , and the last crusade really made Indiana Jones a better story . The beginning part of Indy taking place during the end of ww2 was the perfect plot . Indy fights the nazies one last time after Hitler killed himself was by far the best part of the film . Seeing young Harrison ford was really incredible. 1969 the start of Apollo 11 landing on the moon was the perfect way to show Indy seeing the world changing after the beginning of ww1 Great Depression 1929 to the 1930s which included his adventures during 1935 the eye of Mara , temple of doom , 1936 the ark , 1938 the holy grail and the start of ww2 , 1944 the end of the war , 1957 the Cold War and the Crystal skull aka alien skull , and 1969 the Vietnam war and the Apollo moon landing and time travel . The nazies traveling to the era of bc was by far a crazy mistake. They tried to travel to the 1939 during the start of ww2 but it was the wrong era and the villains got they're final death wish . And Indy seeing Marion after mutt died during the Vietnam war made them finally come back together and share their love . Indy thank you for doing one last adventure and Harrison ford congratulations on finally doing the last chapter of Indiana Jones.And all the credit goes to George Lucas Steven Spielberg and James mangold for directing Indiana Jones and Kathy for producing Indy .Thank you Lucasfilm Ltd and Disney.","
            6/10
            "
"vassiliskounelis","30 August 2023","""Indiana Jones and the Dial of Destiny had its moments, but it left me with mixed feelings. While I enjoyed the overall adventure, I couldn't warm up to the character Helena. The film's focus on Greece was exciting in concept, but the execution fell short. The Greek references felt off, and the portrayal of the city didn't capture the essence of a Greek landscape. Additionally, the movie's length and pacing made it feel a bit flat, lacking the excitement I expected, especially for a finale. It was an okay watch, but far from the impressive conclusion I had hoped for.""It was a nice watch but could be better.","
            7/10
            "
"lesunra","8 July 2023","It's everywhere in entertainment now and it's irredeemably cheap in terms of storytelling and its underlining mission; tearing down the past to remake it into something it never was to 1. Apologize for it. 2. Try to change it to suit modern nonsense, I mean sensibilities, 3. Cash in, of course. The flaw in this action every time is the people most responsible for these newer movies DID NOT INVENT THE ORIGINAL PREMISE. If you do not create it, do you care about it? Do you respect it? Does it mean anything to you besides just another job? Certainly not, at least not compared to something you created yourself.What's here is the identical formula we've seen in Star Wars sequels, that Obi-Wan mini series and unrelated to Disney, Doctor Who. A discrediting of established characters, ignorance of their past and motivations (Indiana Jones the grave robber??? Accused of that by a female Beloc clone that we're supposed to like even idolize as the hero? Jones was all about putting those things in museums so that the ACTUAL grave robbers didn't take them for profit! They were coming for those relics anyway.)Like the two other Disney products I mentioned, the established heroes are presented as weak, inferior broken down shadows of their former selves. The reasons are different in each case but that's the formula. A younger bland super human by comparison, (typically a woman) swoops in saves the day for these broken down old white men and everyone still breathing lives happily ever after. That seems like the mission statement that is now costing these companies millions because audiences don't like their established heroes being portrayed as weak, inferior broken down old white men. Even if they are old white men, give them SOME dignity at least afterall, Indiana Jones IS the title character, not Fleabag and her sidekick afterbirth or something.Generally, that's the formula but I've read that the initially planned ending for this was going to be Indiana Jones time traveling back, dying, and Helena being the real one on those adventures in the earlier movies in the series. Chibnall basically did as much to Doctor Who. The fan revolt was real enough to cause a major shakeup in an attempt to keep that series afloat.People hated Crystal Skull for various reasons, personally I hated the CGI the most. Those bugs, the vines, the monkeys, the aliens. All of the locations look fake. Filming might've been entirely studio bound with CGI backdrops. CGI is no better in this movie. It's worse if you consider how technology was meant to advance over 15 years time. Over reliance on CGI is always a mistake and they make that mistake constantly. CGI doesn't seem to save money either so why not give it up for a change?The overlong chase scenes lead to desensitization regarding them and that makes them boring instead of exciting and I mean really really boring. That's something good filmmakers understood to avoid years ago. Maybe if they had a thin script like this that lacks some major elements in storytelling, they wouldn't do any better and wind up falling back on chase scenes as filler. Maybe that's why this Indiana Jones movie is a half hour longer than all the others but feels like it has half the story they had. Yes, that makes for a boring movie. You're supposed to not notice how boring because of the visuals and sound serving to jar you awake instead of keeping you engaged in the plot. Have I mentioned yet how cheap that is in terms of storytelling? Let me restate that.Main characters must first be likable and their adversaries interesting. Mads Mikkelsen barely manages the interesting part (its nothing particulary new for him to do acting wise and that makes his role here cliché) but there is nothing likable about the real star of this movie, Phoebe Waller-Bridge. When she isn't cringe trying to deliver a joke, she's a 20 something snob who looks down on everyone who in reality would know far more than her if only because they have more experience than she does. In Raiders of the Lost Ark they established Indiana Jones right in the first act as an experienced adventurer who also is a knowledgeable professor, not as someone with a pasty face a few years removed from college. Her having this fount of knowledge that dwarfs everyone else is more fake than time travel.In Helena, we see the most frustrating thing about this movie because of the missed opportunity her character represents. There is several ways someone can be a hero. Indiana Jones from the start is a sad, embittered, broken old man; instead of this new character introduced into the series helping him find his sense of purpose again (that can be a form of heroic action btw) as they both go on this quest, Helena never does it and Jones ends up much the way he began but with a happy ending that isn't very believable nor does he seem to deserve because the hero's journey never happened for him. He is basically the same when it's over. His story arc is flat as a board, Helena's story arc is flat as a board. She already knows and does everything. There is no growth anywhere for anyone. She barely manages a level of tolerance for the title character and that's it. Remember Last Crusade? Indiana Jones had no relationship with his father at the start, not too interested in where he was living, nor what he was doing until he is told his father is missing; it ends with a common understanding between them as they are united in ways they never were before. Does a journey like that happen in Dial of Destiny? NO. Even Crystal Skull didn't make Dial of Destiny's mistake of ignoring the monomyth which certainly makes Crystal Skull a better movie despite the CGI. At the start of Crystal Skull, all the main characters are in one stage of their lives and their lives dramatically change over the course of the story and are completely different by the conclusion of the quest. Does this happen in Dial of Destiny? NO. I'd give Crystal Skull 4/10 which means it's bad but it at least showed characters growing as the story leads to a resolution. Which character learned anything major about themselves when this thing ends?Time travel is no more ridiculous than aliens but not a better idea than them either. You'd think since this was set during the height of the cold war and space race and arms race and all that, Soviets would be the logical adversaries again like in Crystal Skull and not random Nazis who couldn't have the resources on hand (even with covert help) to try and acquire such a thing certainly not compared to a superpower's direct involvement. That's not believable.The fan service is horrible pandering which is just trying to make something indigestible digestible. Clearly this is the least successful movie of the series so audiences aren't content with these little condescending nods to the past anymore. Pandering didn't make Jaws 4 into a better movie, did it?The suspension of disbelief is stretched further than seeing that guy's face melt in Raiders or that other guy aging to death in seconds after drinking a sip of water in Last Crusade. At least something unexplainable causes that. The suspension of disbelief here is simply plot holes and violations of basic physics that do not have some supernatural power making it seem possible. First noticed near the end of the de-aged Indy opening. How the Nazi chasing him doesn't become decapitated on the top of the train moving that fast is beyond reason or logic. The sound of the impact was too loud to be anything other than a beheading but no? Also beyond reason or logic is how a woman weighing no more than 130 lbs can hang on to a plane traveling 250 mph with a 200 lb man hanging on to her. There was nothing supernatural preventing her from being blown out of there immediately even without the guy clinging to her, and yet.... There's also examples of villains seemingly warping into locations, or being conveniently dumb to further the plot. I haven't gotten to some teenage boy magically figuring out how to fly a plane almost immediately yet. Such things can be excused a few times but an entire movie? Come on now. Do better, please.....People wanting to like this will labor to make it seem good in their minds; the people who don't will correctly think they shouldn't have to make an effort to like something that is supposed to be entertaining in its own right.I continue to wait for the day when these franchises created by others years ago are left alone and the allegedly brilliant people coming up with new garbage like this start creating THEIR OWN NEW FRANCHISES! SHOW US WHAT YOU GOT!!Friendly Reminder, if you never subject yourselves to forays into the destruction of cinematic heroes, they're not canon TO YOU. If you prefer thinking this ends in '38 with riding off into the sunset, you'd be better off for it. Not everything needs to be viewed through the scope of studio greed. You can easily imagine better content than they provide. THAT WOULDN'T BE HARD TO DO, TRUST ME.","
            6/10
            "
"RocketeerFlyer","5 September 2023","Most Indy Fans will ENJOY this.It seems some have a REAL HATE for this fifth outing for Indiana Jones.I just don't get it?I've read what some have to say about it, but REALLY a score of 1? Insulting.One such reviewer even mentioned they rather enjoyed the first 20 minutes or so of a young looking (AI) version of Indy & yet they still gave it a ONE!I agree with them & others in saying how amazingly good (almost perfect) this younger (AI) version of Indiana was here & the ACTION seen here is about as GOOD as it's GETS in this particular film, although I enjoyed the ENDING too & whilst none of the Action Set Pieces could MATCH anything in RAIDERS or The LAST CRUSADE I did enjoy them.BUT A ONE!!!I'm not sure quiet what they expected?With Harrison Ford heading upwards of 80 Years of age now, it was clear that he was going to show his age in this film & didn't he just, I GET that some thought he should have HUNG HIS HAT UP ;) at the end of his last adventure (some 15 years or so ago) but that said, I'm fine they made it, I'm fine we saw an older, retiring Indy (which of course Harrison is now doing with this character)I READ a LOT of negative words concerning this film upon release & that may have influenced it's BOX-OFFICE but I enjoyed it.The SCRIPT isn't the BEST...I agree, it certainly hasn't got the snap & crackle of RAIDERS (THE BEST in the series by far) OR even THE LAST CRUSADE (for which we should THANK Steven Spielberg for returning him back to another RAIDERS like outing & which is a very close
2nd BEST in the series) but after those two...Is this SCRIPT here a great deal worse than 'The Temple of Doom' or 'The Crystal Skull'?Not really, I don't think so, it's about on a par with them in terms of writing.Indiana Jones films clearly WORK WELL with better scripts & stories (as per 'RAIDERS' & 'The LAST CRUSADE') it's TRUE.Yet I still enjoyed TEMPLE & to some degree THE CRYSTAL SKULL (it was LaBeouf who spoiled that particular film for most it seems? EVERYONE else
in that film was FINE & DANDY & as for the UFO / ET's? Well, it didn't bother me as much as it did some it seems, it would have played out better without LaBeouf in it, I think) although it has it's moments.As for TEMPLE, that was probably a bit too dark for me, I rather liked the OPENING half of that film more than the second inside the Temple & the goings on underground just wasn't half as exciting as having the NAZI's in pursuit in 'RAIDERS' & 'CRUSADE'.Spielberg knew this (he even said so in an interview) and so they returned INDY back into this sphere when making the wonderfully entertaining 'THE LAST CRUSADE' which brought about a legendary double act performance from both CONNERY & FORD that just makes that adventure fly by.I could have happily watched these two play out more adventures all day long.So Script wise & Story wise...HOW DOES 'The Dial of Destiny' compare?Although it's not in the same league as the BEST TWO (by far) the script is fine, there's not a lot that stops you in your tracks, but it does it what it needs to...THESE are ACTION / ADVENTURE FILMS, so the script is sort of secondary, it helps if they're better but I think it's the STORY CHOICE which helps them more as to how much your going to LOVE THEM...or NOT.Raiders & The Last Crusade for me are 10's (they actually rate 8.4 for Raiders & 8.2 for Crusade which on IMDb is right up there scoring)But which of the remaining THREE INDY films rates NOW rates the BEST out of them?IMDb has 'The Temple of Doom' in 3rd with a highly respectable score of 7.5 and 'The Kingdom of the Crystal Skull' comes in with a low 6.2, which rates that particular film as the WORST of the INDY films in the series.ME?I like Both of those to various degrees & it's a close call as to which I like best between the battle for 4th & 5th place in Indiana Jones films...probably CRYSTAL surprisingly as the Action was better done as a whole.My 3rd BEST INDIANA JONES outing is this one ""Indiana Jones & The Dial of Destiny""I know that will irk some (especially regarding 'The Temple of Doom' whom many will have in 3rd)IMDb is currently rating this FINAL :( but about TIME ;) Harrison Ford Indiana Jones outing at a surprising 6.7.WHY surprising? Well after reading some reviews & the early thoughts upon it's release to cinema's I figured this might end up scoring less than 'CRYSTAL SKULL' and be closer to the 6 mark than 7, so it's seems there is SOME LOVE for this final adventure.MOST Indiana Jones fans will enjoy THIS, they'll accept it's THE GREAT Harrison Ford's swan song in the role & that it could it have been better?Is it a BAD FILM? No, far from it, If you LOVE INDY you'll probably (if not LOVE this film) ENJOY IT.We see old Indy about to retire before being thrust back into Adventure by his God Child I think she was?A SPIRITED PERFORMANCE by Phoebe Waller-Bridge, yes I had heard that some didn't like her, I cannot understand why? I think she was a GREAT FUN, her character was a HOOT & not quiet as driven by MONEY & FAME as we first thought.Loved the opening 20 minutes or so (with an AI Young Indy) after this it's true it didn't really KICK ON as I hoped it might but he's OLDER...I LOVED that Indy actually ""GOT TO SEE HISTORY"" ;) and with that we say GOODBYE to a LEGENDARY MOVIE CHARACTER & Performance from...Mr Harrison Ford (And MANY THANKS)","
            6/10
            "
"morganyadron-36211","30 June 2023","I wanted this movie to be good so badly. The first 20 minutes are absolutely spectacular. The second act falls flat and loses the spark of the first. Also, it is very jarring to the viewer to see the first 20 minutes and go from that to Indiana Jones: depressed, gloomy alcoholic who lives in a small New York apartment. Completely disrespects the beloved character. Also, phoebe waller bridge is intolerable. Very poorly written character, condescending and patronizing to Indiana. It may as well be her movie because she does all of the work and thinking while Indiana does nothing.Final act and climax are good, a little far fetched but redeem the second act and it's boring-ness. Overall, depressing movie that doesn't have the speilberg/Lucas magic, ruined by ""Helena Shaw"" and her ""know it all/condescending"" attitude. Wait for this to come out on Disney plus! Save yourself money and don't give Disney more than they deserve. This movie was not and Indiana jones movie and any true Indy fan knows that.","
            10/10
            "
"SnoopyStyle","31 August 2023","It's the last days of WWII in Europe. Indiana Jones (Harrison Ford) and Basil Shaw (Toby Jones) are trying to steal artifacts from the Nazis. Nazi scientist Dr. Voller (Mads Mikkelsen) discovers Archimedes' Dial amongst all the fake relics. It's years later while America celebrates the moon landing. A tired Indy is retiring from teaching. Basil's daughter Helena (Phoebe Waller-Bridge) shows up looking for the Dial.One thing I don't like is the over-reliance on CG. The de-aged Indy is fine with me. There's no other way to do that opening. They can shoot the back of his head for only so long. The tech has improved to a point of acceptable. The bigger problem is the non-stop use of CG. I'm not a troglodyte. Tech moves on but it doesn't have to be that obvious and in your face. A bit of real world filming would go a long way. Stunts are more thrilling. Vistas are more epic. Everything is more real.As for Phoebe Waller-Bridge, at least she's not Kate Capshaw. I can see why they picked her, but she comes with some baggage. First, she has her sarcastic smirk which works really well in a sarcastic TV comedy. It doesn't work when Indy constantly tells her that they're Nazis. She keeps smirking at him for one of two possibilities. She doesn't believe him or she doesn't care. Neither is appealing for the character. We need to love her like we love Marion. I don't see that happening. If they picked the right actress, Helena could conceivably continue the franchise after trying to do that for Mutt. I don't see that happening either.This is a fine send-off for a beloved cinematic character. It's far from the best of the franchise, but there is nothing outright bad in this movie. It has its big action although they are all CG. Harrison is still Indy. He's having his adventures. There is a wrap-up to his personal story. There is no need to fear a return to the silly Crystal Skull or a screaming Kate Capshaw. This is fine.","
            6/10
            "
"cardsrock","16 July 2023","I will say that this is about as good as an Indiana Jones film starring an 80 year old Harrison Ford could be. It was a bit tough to see our once great hero struggle to get around. I never really needed to see an old, bitter Indy saddle up for one last adventure, but Dial of Destiny does a decent job of making a compelling film out of that premise.There are some surprisingly emotional beats and some rousing action to balance out the ""but why"" nature of the film. PWB is a nice addition and brings some spunk and charm that Crystal Skull was missing. There's not peak Spielberg inventive action and humor here, but it's not a shell of itself either. Mangold is a very capable filmmaker and I feel like did the best he could with what he was given. The story goes in a wild direction in the last act, and while I didn't completely balk at it, I'm not sure I loved it. Mads is a solid villain and the Nazi element didn't feel too forced. Overall, the globetrotting fun is hard to deny.This film was really not necessary, however it isn't anywhere near as bas as it could have been, so that's a win I guess? Now please, I'm begging you, let Indy rest.","
            1/10
            "
"pinballwizard-83712","4 July 2023","James Mangold's meticulously-crafted thrilling sequel to the beloved Indiana Jones franchise is exceptional. Old pro Harrison Ford at the age of 80 triumphantly returns for one final time in his iconic role as the legendary adventurer archaeologist Indiana Jones and delivers a truly brilliant and impressive performance of great physicality. Taking place in the year 1969 Indy is a retire college professor living in New York City who will soon have to race to retrieve an ancient artifact known as the 'Dial of Archimedes' that has the power create a portal in time, before a nefarious Nazi nemesis from his past, Dr. Voller, terrifically played by Mads Mikkelsen, and his murderous thugs, memorably played by Brad Holbrook as the sleazy and malicious Kiaber, and Olivier Richters as the towering muscle-bound killer Hauke, get a hold of it and change the course of history by making sure the Nazis win World War II. Indy will be reluctantly aided by his Goddaughter Helena, marvelously played by Phoebe Waller-Bridge, and her young sidekick Teddy, wonderfully played by Ethan Isidore. Skillful direction by Mangold, superlative supporting performances by Toby Jones, Antonio Banderas, John Rhys-Davies, Shaunette Renee Wilson, and Thomas Kretschmann. Exquisite cinematography by Phedon Papamichael, exhilarating action sequences that are sensational, magnificent visual effects, with the great John Williams' timeless score adding a grandeur to this wonderful motion picture. A highly entertaining and satisfying conclusion that is fitting goodbye to the greatest adventure hero in cinematic history.","
            9/10
            "
"thinkMovies","3 September 2023","The first 21 minutes is a video game about WWII Nazis hauling archeological treasure for the Fuhrer. They were hoping for the lance that drew Jesus' blood on the cross, but they got a fake instead of the real one, yet, they had no idea that another of the artifacts in their possession could find holes in time and do the time travel thing. It's the Antikythera mechanism! An AI de-aged-for-1945 Indy keeps the breakneck pace of the video game going.The next 25 minutes are also a video game gone awry, that's trying to bring the funny, but Neil Armstrong, Buzz Aldrin and Michael Collins would find nothing funny in this mess.The minutes roll on relentlessly and, now, we are chasing the Antikythera mechanism. The real one was discovered in 1901-2 in a Roman shipwreck 130 feet underwater near the island of Antikythera estimated at approximately 70-130 Before Common Era, and all of it was found in one lump -and nobody knows when it was constructed or by whom. The movie artifact is supposed to be a perfectly preserved half part of the mechanism, constructed by ancient mathematician Archimedes in 260 BCE, discovered in 1905 at 130 and at 260 feet, with the Indy-travel-map showing our heroes searching off Athens instead of at the real discovery location... Indy must find the other half of the machine but a Nazi wants to travel back to 1939, change history and have Nazi Germany win WWII. Indy has a Greek diver friend with a boat off Athens but his friend with a boat off Athens turns out to be Spanish. And, the Aegean Sea is referred to as an ocean.They find the thing in an underwater cave full of eels instead of the usual snakes, fly through time in a Nazi plane, land in 260 BCE instead of 1939 CE, they meet Archimedes during a Roman siege of Syracuse speak perfect modern Greek to him, he responds in perfect modern Greek, Indy wants to stay but his goddaughter punches him unconscious and flies him back to Manhattan, circa 1969 where Marion stops the divorce proceedings and brings the groceries.Are there any questions as to why Steven did not direct this one?I was 23 when I saw Raiders. I'm 65 now. If I live another 23 years to 88 it will be a nice book ends for a life lived with Indy. I have too much respect for what Harrison Ford, Steven Spielberg and George Lucas brought to us with Indy's adventures so I can't bring myself to cry out WTF about this last Indy we'll ever see... (but, hey... WTF)","
            7/10
            "
"web-534-393830","6 July 2023","The destroyer of legacies has done it again - two and a half hours of a depressing hero and an almighty woman taking over. Sounds familiar? Terrible taste, terrible cgi, worst ideas for a movie ever produced... I don't understand why Harrison Ford accepted to destroy his own character by following Kathy Kennedy's clear plan to destroy the Western culture. 300 million dollars gone with one of the worst franchise bombs in cinema's history, again by her hand and corrupted team. Please support cinema by not watching this movie in any form. Kathy Kennedy will finally disappear from the cinematic world and movies will be great again. That day isn't today.","
            2/10
            "
"antoniatejedabarros","13 July 2023","Indiana Jones and the Dial of Destiny is one of the best Indiana Jones movies (my favorites are this one and Indiana Jones and The Temple of Doom). I don't get the ""critics"" (how easy is to criticise when you create nothing). This sequel is super fun, entertaining, human, and cool. Absolutely gorgeous art direction, flawless special effects, and -the most important thing- a great story line. My three children and I had a terrific time. This is a movie for teenagers and for Indiana Jones lovers. I only feel that the cast could have been better (there are some anachronisms and, yes, I still find there there were too little women). Indiana Jones and the Dial of Destiny has archeology, mathematics, and history involved, so, thanks a lot to the writers for finally moving away from the ""TaNaK/Bible"" narrative. Harrison Ford's performance is stunning. Today (July 13) he turns 81 years old and his Indiana Jones character was flawless, human and deep. A movie for having fun, learn a bit of history, and enjoying. 9/10 (1 point for the script, 1 point for Archimedes, 1 point for Harrison Ford, 1 point for Mads Mikkelsen, 1 point for the music (John Williams), 1 point for the stunning special effects, 1 point for the fun, 1 point for the art direction and 1 point for the year 69).","
            6/10
            "
