"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"flavio_zanatta","6 January 2019","Since the release of the new DBS series I was so sad about the poor animation, the poor storyline, the horrible drawing traits, but this movie changed everything. At the same time made me afraid of what is coming for the future of Dragon ball. Are we going to keep up DBS with the same good level of the movie or are we going to go back to that awfull drawing and poor story?
Now about the movie I was definetelly impressed. Very well directed, they finally gave the whole context, well explained and very well animated. CGI was used in the right moments and throughout the movie I felt that feeling from DBZ and in the theather I went, the session was full, the vibe was absolutelly amazing, everybody was so happy to see Veggeta turning to Super Saying God and the fusion between them is just outstanding, I couldn't keep my eyes off the screen. I felt pleased to see it and will be even happier if the tv series keep the same level of animation, like DBZ madjin boo saga. Totally worth watching.","
            10/10
            "
"dhall-38216","11 July 2019","I am a long time Dragon Ball fan, and as such, have seen most of if not all of the movies. This is not the best one so far, but still better than most. The writing is really solid, and it retcons Broly's origin story to make it much more engaging and believable.
There is a large exposition dump at the beginning so even people unfamiliar with the long history of the series can understand each character, but don't let it turn you off. They're written with clear motivations and it's a very simple but well told story. Again, credit to the writers for the story, even if some things are lost in translation.
My only big problems with it were with the animation and music/sound. The animation that is hand drawn is great as always, but the CGI ""enhancements"" were pretty obvious, but some were implemented very well. This problem is made worse by the extreme movement of the camera, as there is so much movement going on at times, I had no idea what was going on. When the characters are flying around in three dimensions and the camera is also swinging around aggressively, it makes me lose my bearings completely. It's similar to the fight scene in Battle of the Gods, when Beerus fights Goku with his new god powers, but it's poorly done and amplifies the already visually noisy action.
Speaking of noise, that's how I would describe the music. Some is really well done, like the choir being used at dramatic moments, but others made me physically cringe. It's cheesy enough that each character announces their attacks and stuff like that, but now each character has their name poorly incorporated into generic rock music during their action scenes. I'd love to be watching the fight, but hearing the characters' name being ""rock yelled"" in the music is very distracting. It happens for literally every character that powers up and fights. Imagine if it had some peaceful music with some dummy singing ""Piccollo..."" when they visit him in his quiet wasteland. Well the reality of what they did is just as stupid. The sound design could be better too, maybe give each strike and explosion a little more oomph.
Overall, it was entertaining and well written with a tight story, and though I would have liked to see more side characters, they would be pretty useless to the plot. The parts that were supposed to be exciting were lacking because of the disorienting camera work/animation style. As for the music, it may have just been the edit I watched and it's a pretty easy fix, but it was horrible. Get on that internet, make yourself useful!","
            10/10
            "
"fear20","12 February 2019","So awesome, love this movie cant wait to see if more seasons wilp come or the next chapter","
            10/10
            "
"fear20","18 January 2019","Great action, story, visual effects were amazing. hoping to see another great series made in the future.","
            9/10
            "
"ahmadwaquar-32199","18 December 2018","Mind blowing movie , must watch .
It is one of the best storyline in dbs history , but ending was not that good but impressive at all.","
            10/10
            "
"moviemaker-705-477897","20 June 2019","Great epic dragon Ball movie. It was so awesome seeing a dragon Ball movie in theaters. If you are a huge dbz or anime fan, check it out awesome fights as always and funny humor as all ways. 9/10 for me and Broly was better in this film","
            4/10
            "
"thelukerob","20 December 2018","They did it guys... the perfect dragon ball movie :0 they need to be awarded !","
            6/10
            "
"restlesssheep","21 January 2019","It's a movie that handles deep themes but ignores exploring those themes. SPOILERS.The story is,in the base level, about goku and vegeta's fight against Broly.The good thing about the movie is it's action. it's obvious that no pennies were spared in making of the movie.The movie fails at it's story. Broly was raised by his father for revenge. Two soldiers took pity on him and wants to make him a free man. This sets up a recurring theme in the movie. The theme of brain washing. This theme even though touched is utterly ignored in favor of quickly going to the fighting scenes.The fighting scenes themselves are set up in a horrible way too. The ""epic fight"" starts with no warning. It starts with Broly walking in and the fight starting. The lack of ANY set up of the fight is a sight to behold.I would love to say something more but I can't, because this movie HAS NO STORY. It tries to tackle a heavy subject which deserves a story far longer than 1 Hour 44 minutes and far more than three people punching each other.","
            10/10
            "
"harish-8988","15 April 2022","I don't understand the positive reviews.All the progress that Broly story had made so far is lost in this movie.All the time goku and vegeta were fighting, frieza, cell, buu, beerus, tournament of power, etc. And Broly and father was stuck in a planet all this time?What happened to the old Broly, he was defeated by goku and vegeta, then resurrected again and again and now you are telling me that didn't happened.And I don't understand the power levels, Broly maybe a legendary super saiyan, but goku and vegeta are both super saiyan God and Broly can take them on in his normal form without even proper training and food?Just to remind you the scale, goku ssj3 defeated buu and buu was super strong. And now a super saiyan god, which is a step ahead of ssj3 can't defeat a saiyan?Not only ssj God, but Super Saiyan blue also can't defeat him.This doesn't make any sense.Instead someone could've used the dragonball to revive broly maintaining the original arc, and making broly more powerful than before.And what happened to Ssj3, it's not been used since buu. I think due to long hairs, the animators have to do some extra work, so the story now only includes transformations that change hair colors. It would be just easier to change the colors rather than change the hair length.DBZ was the best, super and it's stories doesn't feel like DBZ. Even when the characters are shown to surpass super saiyan levels and became a God they don't feel that powerful as it was shown in DBZ.I still remember when goku transformed into super saiyan for the first time. You can feel that he is much more stronger now.Now it's just they change hair color and that's it...It should be Dragonball Hair Colors rather than Super.","
            7/10
            "
"elmago_delcaosnegro","25 December 2018","By far, the best dragon ball movie an incredible animation the beautiful plot you simply can not miss it, if it still does not premiere in your country as soon as it does see it and enjoy this work of art.","
            6/10
            "
"kimmy-36142","28 June 2019","Don't get me wrong I love it when a new movie is brought out but I found I was disappointed this time round. The other brolly movies produced are so much better.","
            9/10
            "
"smirnoff103","15 March 2019","Being a Dragon Ball fan from the very beginning, I think I have seen all the DB, DBZ, DBGT, DBS episodes & movies from the franchise so far. With the extreme high score (almost 'everywhere') of this episode I was very looking forward to watch this movie, but all my expectations weren't fulfilled.The beginning of the story in this movie is a bit changed from the original story from the series, but it's not such a big deal. Broly looks physically also a bit different than what we used to, he has a scar on his cheek and chest and his jewelry is gone and replaced by a metal circle around his neck. (I have no idea why ?)The animations are (at some point) very well done, but sometimes also so badly (a bit like the DBS saga), like there are still drafts and there was not enough time to finish the movie 100%. The shading is sometimes also very poorly done. The 2D / 3D transitions are very obvious but it personally didn't bother me.The soundtrack would have been great if they have taken that ridiculous ""Go Broly Go"" and afterwards ""Go ... (somebody I won't mention) Go"" track out of it. (For a strange reason there has always be ""weird"" songs in the DB movies, with some not fitting metal / doom-metal tracks imho).The story is also very predictable (like in all the movies), but that's not a real negative point because it's always been like this. During the battle I find it pretty stupid how fast the environment could change, up to 3 times during the movie. I regret Goku isn't transforming into Ultra Instinct transformation like at the end of the Dragon Ball Super saga.It was enjoyable to watch but I preferred the penultimate episode of Dragon Ball Super or the ""Broly - The Legendary Super Saiyan"" movie than this movie.","
            7/10
            "
"itaysabovich","2 September 2021","BUT IT MAKES BAROCK FATHER OF GOKU NON CANON THIS MOVIE IS GREAT AND I LOVE IT.","
            8/10
            "
"DishMovies","14 March 2022","When I think about Dragon Ball, I think of the amazing fights and action throughout the story. Man does this film deliver. The film looks incredible and the bright colors pop a ton. Broly is a cool villain and Its a fresh take on the character. I love how this is the first cannon movie and we will see more on Broly in the future. Unfortunately though, the movie has some pacing issues and the story is very lackluster. Definitely a fun experience and a must watch for Dragon Ball fans.","
            10/10
            "
"HamChuuuuuuu","24 January 2019","The movie starts with some background story which tries to be kind of poignant and you can feel some empathy with certain characters, but the magic comes later, as soon as the fights begin there is no minute to blink from this point, the animation is really good and quick and it has super colorful and flashy battles. Finally I want to add that there are some flashbacks from the whole series that a true fan will be simply glad. Highly recommended even if you don't like Dragon Ball but like anime in general.","
            10/10
            "
"sahabtareq","29 January 2019","I made this account to say this movie was one of the greatest i've ever seen. Flawless and entertaining . Cant wait for the series to come back","
            7/10
            "
"KayMcDaniels","17 January 2019","This is the most epic Dragon Ball movie to date! Between Brolys transformations and Gokus I was floored! This movie does contain spoilers for the Tournament of Champions arc of Super, but we all kind of figured what was going to happen with that!I don't think words can describe how amazing Dragon Ball Super: Broly truly is! With the updated animation everything was extremely crisp and beautifully done! Even Whis got in on some of the action! It was also lovely to meet Gokus mother and have a much softer look at Bardock. Unfortunately some fan favorites were missing, but that didn't detract from the experience at all! Overall I would go see this movie a million times in theater if I had the funds to do so! My boyfriend and I wanted to try to stay behind to catch another viewing, but no luck.GO SEE THIS MOVIE AS SOON AS YOU CAN!!!!!!!!","
            9/10
            "
"emir-adenaury","23 February 2019","Not a film for people who are watching Dragon Ball for the first time. The new story from Broly is quite interesting, very likely there will be a sequel to this film. The fighting scene was amazing, I couldn't ask for more than this. The use of some old school animation like a double-edged sword, old fans will probably like it, but not for people who have just watched Dragon Ball for the first time.","
            10/10
            "
"jerryprince","26 December 2018","I enjoyed this movie and loved the fighting scenes. Yet, like any other human beings I found three things which I didn't like.1) Story seems to be rushed
2) No Sense of tension (SSB Gogeta should have struggled against SSJ Full Power Broly but I know they're simply following the plot. )
3) Too short (would have loved to see 2 hour film tho)","
            10/10
            "
"shamikh-94300","13 March 2019","How to watch it plz help me. Seriously i have no option to watch this movie","
            3/10
            "
"LASTRONOME","2 June 2020","I'm a fan of everything it's great masterpiece and the French lining is super congratulations","
            7/10
            "
"drewgueit","12 July 2019","I am an avid DBZ fan so it pains me to say this, in this day and age, the story and fight scenes are simply not good enough! I know some people may not agree but I think the Broly story is a tired one. I would, at the very least like to see a refreshing story about Broly. He is a great character with so much potential, please write something new and captivating!
Now, the fight scenes! Just horrible & lazy! No combat structure to the choreography, just excessive zooming in and out, characters charging and posing with distracting lighting effects... and far too many zooms into screaming mouths!!!
There was no progression in the fight scenes! Just blow for blow.
What hope do we have for quality anime if people keep slapping on 10/10 for productions like this... Appalling!","
            10/10
            "
"drevil31","17 August 2019","Animations are good (excepting Beerus, who looks terrible)Fighting is great, but a bit too long imo (almost feels prolonged at some points)Story is not up to what I expected from DBSComedy was also worse than DBSOverall im happy we got a new DBS movie, however i would have liked it a bit different.","
            8/10
            "
"kanesherson","6 February 2020","This is an absolutely amazing movie, watching this gave me goosebumps throughout the multiple fights, its also great to see broly turn from a bland character in Z to a full fledged favorite by many","
            9/10
            "
"ta-fb","6 March 2019","First 20 minutes was good but the remain was terrible.","
            5/10
            "
"masterarcan","31 May 2023","Not only they canonize Broly, giving him a better backstory than the old movie, they did so much more.The first part of the movie is set on planet Vegeta shortly before its destruction at the hands of Frieza, explaining the origins of Broly, also introducing, for the first time in a canonical way, King Vegeta, Bardock and his wife, making us quite an idea to what kind of characters they actually were. The second part, on the other hand, is set on Earth, roughly after the tournament of power, we'll see an enormously extended amount of fight scenes, where Gogeta will also make an appearance, finally becoming canon.The animation is really smooth and dynamic, best seen in a Dragon Ball movie, this time the 3D animation is well done.Personally, the best Dragon Ball movie so far.","
            9/10
            "
"dcpacker","1 February 2019","As someone who has grown up with Dragon Ball, I have enjoyed the many episodes and films that the franchise has offered over the decades, but this one takes the cake... Let me tell you why.The final fight is something to behold. As I was watching, I assumed a small scuffle was going to take place, with the final fight coming later on in the film. I was wrong! With amazing animation, a great soundtrack by Norihito Sumitomo, and powerful sound effects, we are treated to not only the best fight in the franchise (in my opinion), but also one of the best fights i've seen in anime in general. It kicks straight into high gear and just keeps getting more intense. I personally rate it up there with such great anime fight scenes as Ichigo versus Aizen in Bleach, and Kakashi versus Obito in Naruto Shippuden.If you're a dragon ball/anime fan and enjoy a good fight scene, this is a must see film.","
            10/10
            "
"matrixltu","5 February 2021","I don't know why people gave it 10 points. It's a very weak movie once the real action begins on earth. Goku and Vegeta feels very weak. Broly, who only fought bugs and big cats his whole life, is super strong in his normal form, while Goku and Vegeta, who fought the best fighters in whole universe - have big problems even in blue form. Whaaaat? The pace of the poweruping is absolutely unrealistic. It's like the writers skipped 20 episodes and fast-forwarded everything and copy-pasted small bits in-between. Even dialogues were worse than in db-gt during the whole fight. This movie is fun to watch and very well made the first 50 minutes or so and then it turned to utter mess. Nothing made sense. Motivations, powers, pacing, character thought process - very disjointed and childlishly made.
Animations were awesome though. Love the old-school look.","
            1/10
            "
"Ralph-Jordie","27 January 2019","Sorry to have to do this people, breaking up that amazing 10/10 streak this movie is on! But it simply is not worth 10 stars! It could have! It most certainly could have. But being the cynical (and critical) a-hole that I am.. Sorry!I'd like to start out that my girlfriend went with me completely voluntarily (nope) and enjoyed herself very much (that part IS true!).The reason that this movie is a 9 out of 10 is just me acting out against Akira for allowing some of the, what I like to call: dragonball super design work. Although dragonball super has made LEAPS when it comes down to designing it still has its scenes where you just wonder; WHY!?SAME HERE. Part of the CGI was a completely different style and made scenes look messy because it did not incorporate with the designing. Some scenes just had bad designing all together. WHY would you let that happen, Akira?It can't be money. I've seen better scenes in other animes with not even half the budget. If you're going to make a masterpiece, AND THIS MOVIE IS. You might as well go the extra mile a make sure everything is spot on!What I loved was the fact that they made Broly so vulnerable! He came to earth not even wanting to fight, not even being able to go super saiyan. And during each fight he just reaches level after level after level..Loved the saiyan prequel.. Loved that Vegeta finally got some decent recognition.. Loved the fights.. If I could give a 9,5 I would. It, it just.. the small details in designing! WHY AKIRA.","
            8/10
            "
"chris_hale2000","17 January 2019","Loved it from beginning to end. Will be buying it when it is released on Blu-ray","
            10/10
            "
"joshuapireh","25 January 2019","Listen to me. I love Dragon ball super, it is one of my all time favourite shows.This movie is LITERALLY an unnecessary long teaser trailer. Do NOT watch or you will be left disgraced. Utterly pathetic.","
            10/10
            "
"HannahCN","27 February 2022","Yeah, the title is about all I can say about it. I'm not at all a fan of shonen anime. Slice of life, psychological horror, and isekai are my usual jams. Shonen is in fact my least liked genre. But this was just... great. Amazing music, even more amazing animation, and just a great story with engaging characters. Not what I was expecting when my girlfriend asked me to watch a Dragon Ball movie with her, that's for sure. O_O.","
            10/10
            "
"sheperdpeter","19 April 2019","Wow.that graphic,i love it so much,the fight scenes was epic but the story line was gonig fast,anyway this movie is 100 percent adrenalin😍😘","
            5/10
            "
"vikrantbhadauria-69798","11 January 2019","Animation - 100/100
Fight and action - 100/100
Story - 100/100","
            10/10
            "
"vikrantbhadauria-69798","11 January 2019","I only have 1 word SLENDID
Animation - 100/100
Story - 100/100
Action - 100/100","
            6/10
            "
"notanothervulcan","17 January 2019","Highly predictable and unoriginal. Great animation though","
            9/10
            "
"brianpua96","11 January 2019","I consider the best Dragon Ball movie, excellent animation, great OST, cool designs, spectacular battles and good comedy, the real fan will love this movie.","
            7/10
            "
"elitoro-76571","5 July 2023","The first half of the movie was great. Nothing out of a flash. But the second half... CALMMM DOWNNN!!!... Geez, feels like I just watched the rest of the movie in 30 seconds... Listen. Too much MINDLESS ANIME.. 80% of the characters are too cartoonish... Like it came out of a Cartoon Network universe... Please bring back the original DragonBall Z graphics and art style instead of thiss.. thisss bs Mickey Mouse dreadful animation... (Like Vegeta & Raditz as a kid)... The fighting transportation scenes are nice, a bit over kill in some scenes but it's okay just make it more understandable...The ''sexual'' space girl who's suppose to replace Bulma.. is a bit too much.. With her touching, showing off her body is coming off as being over seductive... Please don't make it as the other 99% of sexual mindless anime shows on funimation & crunchyroll... and Broly's father wearing that pink mini shirt??.... Once again... CALM DOWWNN....Overall this tv was funny.. Typical Goku and Vageta. The new babysitter?? Hilarious.. I would've gave it a 7 or 8 out of 10 but all the mindless animations truly brings it down.. It doesn't look like a Dragonball series tv show anymore... If they keep on doing it this way all the original fans will loose interest on this 4-5 year old kid cartoon tv show that it will eventually become... Ughh...","
            7/10
            "
"gallsinfrastructuremgr","17 January 2019","So I have been watching Dragon ball since I was a kid. Huge fan watched all series though multiple times. However, this movie had great action, story, etc... no complaints there. However my issue is that they didn't account or care about past cannon knowledge.1. We are aware Frieza requested Vegeta to be brought to him and Vegeta blamed Frieza for making him into the person he was... left out... also made kid vegeta seem bratty and annoying unlike the flashbacks in the series in which he respected his people and father and was proud to be the prince of all sayians.2. Bardock was given the ability to see the future he knew Frieza was going to destroy Vegeta and knew Goku would defeat him. Not mentioned or covered.3. Goku was sent to earth to wipe it clean for sale, even Raditz noted it would fetch a good price... and noted Goku was sent there with instructions to wipe itn and he lost his memory. However we have in this movie a superman type send off by his parents and not as a normal job as originally depicted in the series noting earth as not worth anything.4. Goku was born the same time as vegeta and broly had a decent power level here hes weak and a possible late bloomer. Granted he was low class but they seemed to make it worse.5. During the fight Vegeta is fighting at God level and having issues with Goku able to jump in at that point and handle Broly at normal state... that was a crock...6. Vegeta has the ability to go SSBE he never does this... its a level Goku as we know hasn't reached... and as we know before the movie he can't and hasn't went UI again. So Vegeta should have out classed Goku in terms of power.Perhaps I am a stickler for details but little things like that bother me... but as stated other than these oversights it was a good movie.","
            8/10
            "
"valixt","30 January 2019","I'm not a ""Dragon Ball"" series fan, but this is the first Movie of this kind I found deserving to watch until the end.
Pros:
not much close up face shots;good dynamic animation of characters;open ending;Cons:
obvious 3D models;cartoon-looking monsters;","
            10/10
            "
"ribalzafar-00863","13 April 2019","Yes, ok. This was a great movie. All the characters had their backgroud stories well balanced, something which lacked in all previous movies but I really don't understand that why all the dragon ball movies are based on just Brolly. I think it's time for the storywriters to introduce some new villans in the series. Enough of this Broly madness.","
            7/10
            "
"danijelzoran","28 August 2019","Fights, music and animation was amazing! Anyone who says that the animation was bad has no clue what good animation is or doesn't now what's the difference between animation and drawings.The only things I don't like about the movie was the retcon of Goku's past and Bardock (I know it's all canon with DB Minus but I'm still not a fan of that story) and the unnecessary CGI.","
            10/10
            "
"pmac429","18 January 2019","This movie did such a great job of making Broly a likeable, interesting character. So much better than Broly's original (non canon) origin. The animation, music, and fight sequences were spectacular. Also bringing Gogeta into canon was long overdue.The one small issue I had was Goku's redone origin. It was taken right from the pages of Dragon Ball Minus. It worked, it was in many ways more heartfelt than the original origin. The only problem is that it contradicts Raditz in the show. I'm fine with Bardock's TV special being erased. Because although yes it is amazing, this movies take on Bardock and Goku's relationship was also very good. But in the show, when Raditz comes to earth he explains to Goku that he was sent to Earth to destroy is because it was profitable. Which contradicts why Bardock would've sent him to Earth. And it contradicts that Bardock did it at all.I guess the way to pass up that idea is that Gine and Bardock lied to Raditz and told him he was sent to Earth to kill everyone and it was profitable. But it is still a slight annoyance.Overall without that small nitpick this movie was fantastic. It was fresh and original, while also providing a great amount of fan service.10/10 would recommend","
            3/10
            "
"IppeiK","20 January 2020","The revival of the Dragon Ball franchise with the ""Super"" series has been somewhat of a phenomenon, and it has continued with this movie (the first one I've seen which wasn't also a season of the TV series).I was initially confused as to why they were doing another Broly film, because he has appeared and been defeated at least 3 times before. This film, however, does an incredible job of building the backstory and thus adding a bit of emotion to the film. To this end, they use the characters and their personalities well to create something that is just more than powering up and battles (there is that, but it's not just that).Only obvious downside is the fact that non-Dragon Ball fans probably won't be able to enjoy this as much but, if you were going to watch one Dragon Ball movie. This would be the one to watch.","
            10/10
            "
"wqhpirlo","25 December 2018","Just shut up and just watch the most amazing movie","
            9/10
            "
"thurian","21 February 2019","Been waiting for it quite a while as I believed it was to follow up the shows for as far as they are. Never saw ultra instinct and the music was horrible. Besides all that they already saw the legendary super saiyan from universe, 6 it was? Could have been way better.","
            9/10
            "
"kakarotto-18426","21 December 2018","Dragon ball movies altogether were good with little different stories and super fights but always behind in animation this movie puts the best story with little past, bestest fight and new animation which is little nostalgic but still modern. About the story, previous movies show less things about antagonists but here broly has the perfect character unlike before. The best movie ever made my 2018 unforgettable.
The fight felt short or rushed but still is the best","
            10/10
            "
"pkulkes","27 January 2019","This is the first time I saw Dragon Ball on the big screen and I must admit, I got blown away. The pace of the movie is a bit slow in the beginning but that is because they have to establish the character of Broly or else the whole flick would not make sense. But as soom as the action started I was really impressed with the animation quality and the choreography of the fights. This is a must see for any FB fan!","
            8/10
            "
"serrisex","2 January 2019","The film itself is absolutely awesome. It mixes emotional content and brutal fighting really well. All the movie can be split on two parts: introduction in Broly's and other saiyans story, then fighting-fighting-fighting. That's strange, the main reason for this, I believe, is origins of Bardock's family story in the film which was borrowed from a tiny manga, totally uncanonical.
And here's the problem of this fabulous movie: from DBZ we know quite well that saiyans are the warrior race and their occupation is killing. Goku's mother was quite tough woman and we saw it with our own eyes. But now DBS: Broly tells us many, many of saiyans and Gine herself were... absolutely human. And it's very, very bad. Movie is canon now, but it collides with previous canon.So, the positive and negative sides of movie:
+ Broly, the monster who kills for revenge from previous movies now has a much better story and character you'll love
+ fresh art style, top quality animation
+ fight scenes are something else, you need to see itToriyama knows how to make you feel, but he makes entirely different person from Gine in the processNo matter what, movie is must see for any Dragon Ball fan and all the good anime lovers, too.","
            8/10
            "
"balajtitibor","15 January 2022","An excellent sequel to DB Super. The visuals are the best we've seen so far (just like in the One Piece: Stampede movie), though it has to be said that the fights it was invented in the first place. It expanded the world nicely (for exemple :planet Vampa), and we also learned more about the Saiyan-Frieza relationship and history. It was a good move to get to know Goku's mother Gene, a rethink like Broly Tarzan. We can't have a bad word for music amd The tempo. The dubbing sounds seem to have really enjoyed their role, and the new supporting actors have also been brought in very well. I couldn't imagine Broly without Cheelai and Lemo in the sequel. And the last 40 minutes of the film put the crown on the movie. The fanservice was also stylish, not overdone. It was just time to see the divine figure of Vegita as well. The fights are beautiful, liquid-drawn (i.e., swirling) and the coeography is incredible. There may be so many mouth pulls because the Galic Gun was yellow, and Broly's Super Saiyan Full Power form (Legendary Super Saiyan) was insignificant. It doesn't hurt to let go of the levels of power for this film because it's interesting enough to think that with a simple mortal negligible practice, it can humiliate two people who have surpassed all the gods already. Another mistake is to note that the story is really quite slim, but I think in addition to the many good things the film serves is forgivable. In summary, it comes with a lot of surprises and everything there is to love about Dragon Ball. I can only recommend a mandatory piece.","
            10/10
            "
"juanfogr","22 January 2019","The best dragon ball movie ever. It has a good plot and the animation was great","
            8/10
            "
"JokerSmokers","27 January 2019","This movie preludes the events that occurred up till present day where Vegeta and Goku arent willing to be complacent in their strength would like to further themselves. This movie sees Freeza make a come back but as usual his power hungry ways blinds him from the bigger picture. His tunnel vision only unleashes a wrath that will be the demise of every living being and places risk on himself as well as planet earth. This movie focuses on the many phases and strengths the Saiyans themselves enjoy and how they develop their strategy in each failed attempt to stop Brolly. Many scenes action packed and vividly colourful. The movie comes to an end which may or may not surprise you.","
            10/10
            "
"wagamarcin","14 February 2021","First and foremost I'm a big Dragon Ball fan. It went through my childhood, teenage age and now it goes and make impact on my adulthood. I really love the idea of making a canonical movie that fits with original storyline and prolongs happenings of DB Super serie.Broly was created firstly in Dragon Ball movie 7: Legendary Super Saiyan. Comparing to contemporary Broly, the elder one had origin that was insulting our DB hearts and emotions. The dumbest reason of involving a villain i have ever met. A guy who was furious with Goku because Goku cried out loud and didn't allow to sleep Broly peacefully. Laziness in its all entirety.
Our more funky Broly perhaps hasn't great and mind-blowing roots and is simple in its simplicity but when you rewrite character you need to place some interesting stuff. Like e.g his friendship with furry monster. His madness is also quite good explain with father who leeches Broly to fulfill ambitions to rule whole galaxy.Another step are fighting scenes. Very good looking but some CGI interrupts when you're not familiar with it as a DB fan. Honestly I love final stage of power tournament in DB Super because it's great drawn, dynamic and without CGI what is kinda artificial for me. Maybe I'm too demanding and it was just a little scratch on a awesome surface.What about our main blokes? I'm proud that Vegeta is well presented here with all of his esteem and proud. I boast the way that he isn't guy who Brolly pummels and makes a train bag out of him. Vegeta plays similar part as Goku and it is hell of a satisfying. Frankly, Goku struggles more in this movie. And a solution to defeat Broly by making a fusion shows Broly huge potential but also his limits. Gogeta plays with him with confidence at the last part of a fight. Canonically Gogeta is shown for the first time. And they nailed it. Everyone waited for that moment and should be happy.Ok, maybe this review is a mess but I've watched that film 15 min ago and it left me with great emotions and I'm impressed. The best DB movie and there is nothing to argue about.
My rate 8 out of 10.","
            8/10
            "
"hamoody_lovely","29 December 2018","The headline is enough to say thatthis movie is more thangood it's awesome","
            10/10
            "
"zombiewarrior88","14 September 2019","A double header of two characters being canon. With that said, I had fun watching this movie in the movie theater.","
            10/10
            "
"ekamjitsingh-30851","31 July 2021","Dragon ball super broly the best movie of the whole db franchise. Man everyone just love this film because we just got our favourite badass villain and that is Broly, and our favourite fusion character Gogeta. The animation was at whole another level. The fight scenes were way too legendary. Haha man I was so freaked out when I saw the movie. I was just thinking about the characters and the fight scenes and in this movie we even got to see Vegeta turned Super Sayain God for the first time (red hair form). The fighting scene of broly with goku and vegeta and gogeta were so good. I really enjoyed watching this movie. Keep it up.","
            10/10
            "
"Valkavious","23 October 2022","It's been a long time since I have watched anything Dragon Ball related.I came across the movie on Netflix and thought I would give it a watch as I remember enjoying the old Broly movies from the 90s.This film was so much fun, with fantastic animation and humour, I will never tire of how angry Vegeta is, it always brings a smile to my face.I can't imagine how long it must take to make a movie like this, with how fast the animation is.It is a great prequel story to how Broly came about and what lead him to become the Saiyan that he is.The film just oozes power! The battle scenes are extremely impressive and I never found myself looking at the clock thinking is it nearly over?The script is entertaining, the music is cool and at a run time of 1h40 minutes I think it is the perfect length.Highly enjoyable from start to finish and would recommend it to anyone who is a fan of the series.","
            10/10
            "
"senjusahri","20 December 2018","Best anime movie i ever watch , no one will not love this movie
Very interesting story , Epic Battle fights , Amazing Animation & Sound effect
If you like Action Film such as DC , Marvel , Or transformers , You Must watch This Movie","
            10/10
            "
"Nicosir","11 January 2019","I'm trying to find the words of this beautiful and very well done dragon ball movie, just awesome","
            10/10
            "
"adrianpenissi","17 January 2019","Great animation, decent storyline, exceptional fights and fantastic soundtrack. It was worth the wait and the hype","
            4/10
            "
"ShYnBrCk","24 January 2019","This movie has everything you would want if you're a fan of any Dragon Ball shows, movies, mangas. And yet, it is a fantastic introduction, I believe, to the universe itself. I went along with a couple friends, one who had watched some DBZ but very loosely, and the other that had not seen one minute of the series. And once the credits rolled and we walked out, we were all stoked.The movie gives an exceptional background to the origins of Goku, Vegeta, Frieza, and the star of the movie, Broly. You didn't need to know anything about any of these guys before to understand the rest of the movie. As a long time DBZ fan, I learned new stuff. The only issue with a newcomer coming into this is that they wouldn't know the power-ups that Goku and Vegeta obtain (Super Saiyan God, Super Saiyan God Super Saiyan/Blue), but I don't think you need to know that. It's clear that each new iteration is a more powerful one. As to the namesake of the movie, Broly's character was extremely cool and really flushed out. A man of little words that possesses incredible power. Maybe a cliché trope, but it fit so well.The fights were some of the best Dragon Ball fights out there. It was non-stop, fast, visually pleasing, and raw. There were no lulls. I sat there tense as to what was gonna happen next in the fights. The humor was great, the dubbing was fantastic, and the animation, during the fights and in-between, were second to none.Overall, this movie was a joy to watch. It was legitimately fun. And if you're a hardcore DBZ fan, you'll love it beyond belief.","
            8/10
            "
"mr_said_king","24 January 2019","This was the best movie I seen I loved it and it was awesome I want another one ❤❤","
            10/10
            "
"mundhranikhil-ash","15 December 2018","The cinematography is worst. The characters are not the same. Broly is week in this movie.","
            10/10
            "
"dor-41511","30 December 2018","Awesome film about this new movie about this year's event.","
            9/10
            "
"alirethaalwash","2 February 2019","I really love Broly and Bardock ,but the whole idea of Broly is him being unbeatable just making him lose (even to Gogeta) will destroy his fundamentals, they also ruined Bardock's character by making him smart and good hearted he much was better with being a more typical saiyan","
            9/10
            "
"amittripleh","31 January 2019","The prologue section was so touchy. The character was phenomenal. The action scenes are way to cool; The transformations are as usual. And who can give up to the SAIYAN SCREAM. A good to go storyline to make a damn good start with the new arc.","
            8/10
            "
"bast-17400","17 January 2019","I'm so glad they brought back broly and made him canon. Brought back a lot of memories as a kid. Fighting scenes were awesome. 10/10 easy.","
            10/10
            "
"gsullengermovies","22 January 2019","I have been a number one fan of Dragon Ball for almost 8 years so I know more than even other hardcore fans. This film is not only the best Dragon Ball film I've ever seen but also the best animation ive ever seen in the franchise. Goku is a character that whenever you need him to pull through he will and it shows throughout the entire franchise this film included. Surprisingly the only part that wasn't 1000% for me was Gogeta he was kind of underwhelming and I enjoyed the other fights a bit more. Broly is an actual character now which is great he actually has a really touching story about his childhood. I do not see this moving out of my top 5 movies of the year.","
            9/10
            "
"dmarvcel","29 January 2019","To clarify, I didn't watch much of Dragon Ball Super, stopping near episode 55. Even without watching the ""Tournament of Power"" arc, I could still catch onto almost everything featured in this movie. All you really need to watch in order to understand this recent Dragon Ball feature, are the movies: ""Battle of Gods"" and ""Resurrection F"".","
            3/10
            "
